編號,車位類別,車位價格,車位面積平方公尺
RPROMLMKLHPFFAE18CC,坡道機械,0,11.64
RPUNMLMKLHPFFCE58CC,坡道機械,0,10.73
RPOOMLMKLHPFFCE08CC,坡道平面,0,30.05
RPSNMLMKLHPFFDE48CC,坡道平面,0,19.32
RPSNMLNKLHPFFAE28CC,坡道平面,0,29.45
RPWNMLNKLHPFFCE88CC,坡道平面,0,24.85
RPPOMLNKLHPFFBE18CC,坡道平面,0,27.04
RPQNMLNKLHPFFAE08CC,坡道平面,0,16.66
RPTPMLQKLHPFFEE66CC,坡道平面,0,42.93
RPVNMLQKLHPFFBE98CC,坡道平面,0,20.82
RPPOMLQKLHPFFAE38CC,坡道平面,0,25.27
RPQNMLQKLHPFFAE38CC,坡道平面,0,13.17
RPWOMLQKLHPFFAE09CC,坡道平面,0,29.28
RPPNMLQKLHPFFAE28CC,坡道平面,0,24.25
RPWOMLRKLHPFFCE76CC,坡道機械,0,17.77
RPQOMLRKLHPFFAE58CC,坡道平面,0,16.22
RPWOMLRKLHPFFBE66CC,坡道平面,2200,14.64
RPPNMLRKLHPFFCE58CC,坡道平面,0,
RPTOMLRKLHPFFEE66CC,坡道機械,0,
RPVOMLTKLHPFFCE86CC,坡道平面,0,30.79
RPWNMLTKLHPFFAE66CC,坡道平面,0,15.50
RPPQMLTKLHPFFEE66CC,坡道機械,0,9.44
RPUNMLTKLHPFFCE66CC,坡道平面,0,16.32
RPWOMLTKLHPFFEE17CC,坡道平面,0,20.65
RPQPMLKLLHPFFGE68CC,坡道平面,3000,16.75
RPROMLKLLHPFFEE48CC,坡道平面,0,15.88
RPRPMLKLLHPFFEE58CC,坡道平面,0,26.11
RPRNMLLLLHPFFBE18CC,坡道平面,1700,12.66
RPPNMLMLLHPFFAE97CC,坡道平面,0,26.32
RPPNMLMLLHPFFIE78CC,坡道平面,0,25.57
RPRNMLLLLHPFFDE38CC,坡道平面,0,19.83
RPVOMLNLLHPFFAE78CC,坡道平面,0,24.76
RPOOMLOLLHPFFDE48CC,坡道平面,0,20.11
RPSPMLOLLHPFFEE09CC,坡道平面,0,13.40
RPTPMLOLLHPFFGE76CC,坡道機械,0,17.42
RPVQMLOLLHPFFEE86CC,坡道平面,0,28.04
RPSNMLQLLHPFFAE68CC,坡道機械,0,
RPROMLPLLHPFFBE68CC,坡道平面,0,
RPROMLPLLHPFFBE68CC,坡道平面,0,
RPSPMLQLLHPFFBE98CC,坡道機械,0,
RPPOMLRLLHPFFEE98CC,坡道機械,0,6.88
RPSPMLRLLHPFFEE76CC,坡道平面,0,27.25
RPOOMLRLLHPFFDE78CC,坡道平面,0,23.23
RPPOMLRLLHPFFAE58CC,坡道平面,0,18.77
RPROMLRLLHPFFAE78CC,坡道平面,0,31.29
RPQNMLRLLHPFFAE58CC,坡道平面,0,24.89
RPPNMLKMLHPFFGE48CC,坡道平面,0,18.35
RPOOMLKMLHPFFEE28CC,坡道平面,0,34.81
RPRNMLKMLHPFFGE68CC,坡道平面,0,
RPRNMLKMLHPFFEE48CC,坡道機械,0,6.98
RPQOMLKMLHPFFEE48CC,坡道平面,0,4.50
RPWNMLKMLHPFFBE68CC,坡道平面,0,16.55
RPPNMLKMLHPFFAE87CC,坡道平面,0,22.13
RPQNMLKMLHPFFCE18CC,坡道平面,0,19.44
RPPOMLLMLHPFFCE28CC,坡道平面,0,
RPSQMLLJMHPFFEE78CC,坡道平面,0,17.00
RPVOMLQJMHPFFBE09CC,坡道平面,2200,14.64
RPSOMLRJMHPFFDE09CC,坡道機械,0,21.47
RPWNMLRJMHPFFCE66CC,坡道平面,0,28.15
RPTOMLRJMHPFFEE66CC,坡道平面,0,27.31
RPSPMLRJMHPFFEE66CC,坡道平面,0,
RPSNMLRJMHPFFAE68CC,坡道機械,0,11.82
RPRNMLRJMHPFFFE09CC,坡道平面,0,26.18
RPUOMLSJMHPFFBE56CC,坡道平面,2500,14.64
RPVOMLSJMHPFFDE86CC,坡道平面,0,23.23
RPUPMLTJMHPFFDE96CC,坡道平面,0,20.92
RPUNMLTJMHPFFGE07CC,坡道平面,0,
RPRPMLTJMHPFFEE76CC,坡道平面,0,
RPXQMLTJMHPFFEE47CC,坡道平面,0,20.14
RPOOMLTJMHPFFGE56CC,坡道機械,0,
RPRRMLTJMHPFFEE96CC,坡道平面,0,25.37
RPSRMLTJMHPFFEE07CC,坡道平面,0,27.65
RPXNMLKKMHPFFEE98CC,坡道平面,0,24.02
RPUNMLLKMHPFFIE56CC,坡道平面,0,29.52
RPXOMLNKMHPFFCE56CC,升降機械,0,
RPXOMLNKMHPFFGE96CC,坡道平面,0,
RPQOMLNKMHPFFEE68CC,坡道機械,0,8.75
RPOQMLOKMHPFFEE78CC,坡道平面,0,14.07
RPPOMLOKMHPFFIE09CC,坡道平面,0,27.72
RPQOMLOKMHPFFAE38CC,坡道平面,0,20.81
RPQOMLOKMHPFFAE38CC,坡道平面,0,20.81
RPUNMLOKMHPFFCE88CC,坡道平面,0,27.29
RPUNMLOKMHPFFCE88CC,坡道平面,0,27.29
RPPPMLOKMHPFFCE58CC,坡道平面,0,23.20
RPPOMLPKMHPFFCE58CC,坡道平面,0,27.86
RPQNMLPKMHPFFGE98CC,坡道平面,0,20.21
RPSOMLQKMHPFFGE76CC,坡道平面,0,20.23
RPVPMLQKMHPFFEE96CC,坡道平面,0,17.62
RPXOMLQKMHPFFBE76CC,坡道平面,0,31.77
RPOOMLQKMHPFFBE48CC,坡道平面,0,28.53
RPPOMLQKMHPFFAE48CC,坡道平面,0,21.61
RPSNMLRKMHPFFDE09CC,坡道平面,0,16.66
RPROMLQKMHPFFAE68CC,坡道平面,0,70.61
RPWOMLRKMHPFFDE96CC,坡道平面,0,25.28
RPWNMLRKMHPFFAE56CC,坡道機械,0,7.46
RPPNMLKLMHPFFEE28CC,坡道平面,0,34.62
RPSOMLLLMHPFFCE58CC,坡道平面,0,24.85
RPUOMLLLMHPFFBE68CC,坡道平面,0,
RPPOMLLLMHPFFAE08CC,坡道平面,0,16.26
RPUOMLMLMHPFFGE66CC,坡道機械,0,12.98
RPWNMLMLMHPFFBE88CC,坡道平面,1700,12.66
RPTOMLNLMHPFFCE88CC,坡道平面,0,17.48
RPUOMLOLMHPFFEE66CC,坡道平面,0,20.78
RPTOMLOLMHPFFAE78CC,坡道機械,0,9.20
RPVOMLOLMHPFFCE56CC,坡道平面,0,28.15
RPQNMLPLMHPFFDE78CC,坡道平面,0,
RPTNMLSLMHPFFCE66CC,坡道平面,0,
RPOOMLSLMHPFFCE88CC,坡道平面,0,29.88
RPUNMLSLMHPFFBE66CC,坡道平面,0,28.14
RPVNMLSLMHPFFCE86CC,坡道平面,0,
RPXNMLSLMHPFFBE96CC,坡道平面,0,16.55
RPOOMLSLMHPFFAE68CC,坡道平面,0,18.43
RPPOMLSLMHPFFEE56CC,坡道平面,0,25.26
RPQPMLSLMHPFFEE76CC,坡道平面,0,23.30
RPWPMLTLMHPFFEE47CC,坡道平面,0,
RPSQMLTLMHPFFEE17CC,坡道平面,0,34.84
RPTQMLTLMHPFFEE27CC,坡道平面,0,22.33
RPUPMLTLMHPFFDE17CC,坡道平面,0,23.91
RPTPMLTLMHPFFDE07CC,坡道平面,0,22.68
RPTOMLTLMHPFFCE86CC,坡道平面,0,23.61
RPWOMLKMMHPFFDE09CC,坡道平面,0,20.11
RPQPMLKMMHPFFDE58CC,坡道平面,0,36.64
RPPOMLQJNHPFFGE09CC,一樓平面,0,
RPQNMLQJNHPFFDE78CC,坡道機械,0,
RPPOMLSJNHPFFAE68CC,坡道平面,0,24.70
RPSPMLSJNHPFFEE86CC,坡道平面,0,29.27
RPSNMLTJNHPFFCE56CC,坡道平面,0,
RPWNMLSJNHPFFCE86CC,坡道平面,0,23.60
