編號,車位類別,車位價格,車位面積平方公尺
RPSOMLOKKHPFFIF09CA,坡道平面,0,40.72
RPPNMLOKKHPFFIF68CA,坡道平面,0,29.80
RPPNMLOKKHPFFIF68CA,坡道平面,0,29.80
RPXOMLNKKHPFFIF86CA,坡道機械,0,20.75
RPTNMLMKKHPFFIF88CA,坡道平面,0,41.43
RPSRMLMJLHPFFHF09CA,坡道平面,2350000,39.89
RPURMLMJLHPFFHF66CA,坡道平面,2210000,39.89
RPOPMLOLKHPFFHF78CA,坡道平面,3550000,31.32
RPQQMLQLKHPFFHF66CA,坡道平面,1350000,36.90
RPOOMLTKKHPFFHF09CA,坡道平面,0,35.71
RPTQMLSKKHPFFHF07CA,坡道平面,3550000,31.32
RPVOMLRKKHPFFHF96CA,坡道平面,0,30.36
RPQNMLKLKHPFFHF38CA,坡道平面,0,29.24
RPVOMLKLKHPFFHF98CA,坡道機械,0,17.42
RPSNMLOKKHPFFHF88CA,坡道平面,0,30.36
RPSNMLOKKHPFFHF88CA,坡道機械,0,15.06
RPPPMLNKKHPFFHF68CA,坡道平面,0,20.39
RPXNMLNKKHPFFHF66CA,坡道機械,0,21.85
RPPOMLMKKHPFFHF48CA,坡道平面,0,
RPROMLMKKHPFFHF68CA,坡道平面,2300000,43.77
RPTNMLNKKHPFFHF88CA,坡道平面,0,41.36
RPVPMLKKLHPFFGF98CA,坡道平面,1900000,34.45
RPQVMLPJLHPFFGF86CA,坡道平面,1600000,40.93
RPOVMLPJLHPFFGF66CA,坡道平面,1600000,40.93
RPWTMLPJLHPFFGF27CA,坡道平面,1500000,40.93
RPXTMLPJLHPFFGF37CA,坡道平面,1700000,40.93
RPXUMLPJLHPFFGF47CA,坡道平面,1600000,40.93
RPQUMLPJLHPFFGF76CA,坡道平面,1600000,40.93
RPPUMLPJLHPFFGF66CA,坡道平面,1600000,40.93
RPRUMLPJLHPFFGF86CA,坡道平面,1500000,40.93
RPOUMLPJLHPFFGF56CA,坡道平面,1600000,40.93
RPUUMLPJLHPFFGF17CA,坡道平面,1600000,40.93
RPSUMLPJLHPFFGF96CA,坡道平面,1600000,40.93
RPTUMLPJLHPFFGF07CA,坡道平面,1600000,40.93
RPVNMLLLKHPFFGF88CA,坡道平面,0,
RPRNMLTKKHPFFGF56CA,坡道平面,0,47.15
RPUPMLPKKHPFFGF66CA,坡道平面,0,34.08
RPRQMLNKKHPFFGF88CA,坡道平面,0,33.25
RPRQMLNKKHPFFGF88CA,坡道平面,0,33.25
RPSQMLNKKHPFFGF98CA,坡道平面,2000000,28.96
RPTQMLNKKHPFFGF09CA,坡道平面,1900000,28.96
RPUPMLMKKHPFFGF98CA,坡道平面,0,36.93
RPVPMLMKKHPFFGF09CA,坡道平面,0,36.93
RPROMLQKLHPFFEF88CA,坡道機械,0,10.18
RPWOMLOJLHPFFEF09CA,坡道平面,0,32.78
RPTOMLPLKHPFFEF98CA,坡道平面,1450000,29.76
RPVRMLMJLHPFFEF09CA,坡道平面,1400000,37.86
RPWRMLMJLHPFFEF56CA,坡道平面,1350000,37.86
RPSQMLKLKHPFFEF58CA,坡道平面,1250000,25.97
RPPRMLOLKHPFFEF78CA,坡道平面,1050000,25.97
RPVQMLKLKHPFFEF88CA,坡道平面,0,31.83
RPWPMLKLKHPFFEF88CA,坡道機械,450000,12.98
RPPQMLKLKHPFFEF28CA,坡道平面,1100000,25.97
RPOQMLKLKHPFFEF18CA,坡道機械,450000,12.98
RPVNMLTKKHPFFEF76CA,坡道平面,1450000,30.46
RPXNMLTKKHPFFEF96CA,坡道機械,800000,15.23
RPWNMLTKKHPFFEF86CA,坡道平面,1400000,30.46
RPPOMLTKKHPFFEF88CA,坡道機械,550000,12.98
RPTOMLTKKHPFFEF66CA,坡道平面,1250000,25.97
RPQOMLTKKHPFFEF98CA,坡道機械,600000,12.98
RPVOMLTKKHPFFEF86CA,坡道平面,1050000,25.97
RPOOMLTKKHPFFEF78CA,坡道平面,1010000,25.97
RPWOMLTKKHPFFEF96CA,坡道平面,1250000,25.97
RPXOMLTKKHPFFEF07CA,坡道平面,1100000,25.97
RPQPMLTKKHPFFEF09CA,坡道平面,1300000,25.97
RPRPMLTKKHPFFEF56CA,坡道平面,1100000,25.97
RPSRMLTKKHPFFEF86CA,坡道機械,650000,12.98
RPSSMLTKKHPFFEF96CA,坡道機械,650000,12.98
RPVSMLTKKHPFFEF27CA,坡道平面,950000,25.97
RPQSMLTKKHPFFEF76CA,坡道平面,1300000,25.97
RPTRMLTKKHPFFEF96CA,坡道機械,450000,12.98
RPOTMLTKKHPFFEF66CA,坡道平面,1250000,25.97
RPOTMLTKKHPFFEF66CA,坡道平面,1300000,25.97
RPXSMLTKKHPFFEF47CA,坡道平面,1050000,25.97
RPRSMLTKKHPFFEF86CA,坡道平面,950000,25.97
RPWSMLTKKHPFFEF37CA,坡道機械,450000,12.98
RPPTMLTKKHPFFEF76CA,坡道平面,1300000,25.97
RPVOMLPKKHPFFEF09CA,坡道平面,0,35.81
RPVOMLPKKHPFFEF09CA,坡道平面,0,35.81
RPXOMLNKKHPFFEF09CA,坡道平面,1000000,23.58
RPOPMLNKKHPFFEF28CA,坡道平面,0,29.20
RPUPMLOLLHPFFDF09CA,坡道平面,0,41.17
RPPOMLOLKHPFFDF38CA,坡道平面,1600000,55.41
RPTOMLMKKHPFFDF48CA,坡道平面,2000000,34.26
RPPOMLRKKHPFFDF58CA,升降機械,1000000,12.16
RPWPMLRKKHPFFCF66CA,坡道平面,0,26.88
RPWPMLRKKHPFFCF66CA,坡道平面,0,26.88
RPTOMLSKKHPFFCF98CA,坡道平面,0,18.62
RPUPMLPLKHPFFBF88CA,坡道平面,2300000,40.48
RPSOMLOKKHPFFCF48CA,坡道平面,0,
RPSOMLOKKHPFFCF48CA,坡道機械,0,
RPWPMLQJLHPFFBF09CA,坡道平面,1950000,40.14
RPTQMLPLKHPFFBF88CA,坡道平面,2150000,40.48
RPOPMLMJLHPFFBF87CA,坡道平面,0,26.50
RPOPMLMJLHPFFBF87CA,坡道平面,0,20.96
RPRQMLPLKHPFFBF68CA,坡道平面,2150000,39.13
RPVSMLNJLHPFFBF98CA,坡道平面,1900000,17.75
RPXSMLNJLHPFFBF56CA,坡道平面,1850000,17.75
RPOQMLOLKHPFFBF28CA,坡道平面,0,26.94
RPRRMLOLKHPFFBF68CA,坡道平面,1400000,35.01
RPRRMLOLKHPFFBF68CA,坡道平面,1400000,35.01
RPRRMLOLKHPFFBF68CA,坡道平面,1400000,35.01
RPOOMLPLKHPFFBF18CA,坡道平面,2300000,41.12
RPWQMLLLKHPFFBF78CA,坡道平面,1750000,37.44
RPPRMLLLKHPFFBF18CA,坡道平面,1700000,37.44
RPUSMLLLKHPFFBF78CA,坡道平面,2000000,36.80
RPRNMLNLKHPFFBF18CA,坡道平面,2250000,36.80
RPSNMLRKKHPFFBF58CA,坡道平面,0,34.03
RPSNMLRKKHPFFBF58CA,坡道平面,0,34.03
RPXPMLPKKHPFFBF09CA,坡道平面,1650000,33.84
RPXPMLPKKHPFFBF09CA,坡道平面,1350000,33.84
RPOPMLPKKHPFFBF18CA,坡道平面,1650000,27.79
RPPPMLPKKHPFFBF28CA,坡道平面,1900000,27.79
RPTOMLNKKHPFFBF38CA,坡道平面,0,29.73
RPTOMLNKKHPFFBF38CA,坡道平面,0,29.73
RPQSMLMKKHPFFBF38CA,坡道機械,0,25.24
RPOSMLMKKHPFFBF18CA,坡道平面,0,20.82
RPPNMLNKKHPFFBF87CA,坡道平面,1900000,44.62
RPTNMLNKKHPFFBF28CA,坡道平面,0,
RPTNMLNKKHPFFBF28CA,坡道平面,0,
RPVRMLNKKHPFFBF88CA,坡道機械,0,19.83
RPPNMLOKKHPFFBF97CA,坡道平面,0,29.78
RPPNMLOKKHPFFBF97CA,坡道平面,0,26.50
RPUNMLPKKHPFFBF58CA,坡道平面,0,29.18
RPUNMLPKKHPFFBF58CA,坡道平面,0,29.18
RPXQMLNKKHPFFAF88CA,坡道平面,0,40.53
RPURMLMKKHPFFAF58CA,坡道平面,1950000,22.87
RPRNMLNKKHPFFAF97CA,坡道平面,0,36.45
RPRNMLNKKHPFFAF97CA,坡道平面,0,36.45
RPVPMLMKKHPFFAF48CA,坡道平面,0,26.04
RPVPMLMKKHPFFAF48CA,坡道平面,0,26.04
RPSNMLPKKHPFFAF28CA,坡道平面,0,41.22
RPOQMLPKKHPFFAF18CA,坡道平面,1950000,31.00
RPXPMLPKKHPFFAF98CA,坡道平面,1800000,31.00
RPWNMLKKLHPFFAF28CA,坡道平面,1800000,36.83
RPRQMLLKLHPFFAF18CA,升降機械,0,
RPPNMLPKKHPFFBF08CA,坡道平面,0,28.29
RPRQMLMKLHPFFAF28CA,坡道平面,2150000,38.02
RPXPMLOKKHPFFBF98CA,坡道平面,0,
RPPOMLOKKHPFFBF08CA,升降機械,0,23.83
RPROMLPKKHPFFBF38CA,坡道平面,0,23.13
RPOOMLOKKHPFFBF97CA,坡道平面,0,36.19
RPVOMLPKKHPFFBF78CA,坡道平面,0,41.78
RPQPMLPKKHPFFBF38CA,坡道平面,1700000,27.79
RPSPMLPKKHPFFBF58CA,坡道平面,0,
RPVOMLSKKHPFFBF09CA,坡道平面,1300000,26.52
RPWPMLPKKHPFFBF98CA,坡道平面,0,38.87
RPUQMLPKKHPFFBF88CA,坡道平面,2100000,30.97
RPUQMLPKKHPFFBF88CA,坡道平面,2100000,30.97
RPSOMLSKKHPFFBF78CA,坡道平面,0,
RPXNMLKLKHPFFBF48CA,坡道平面,0,37.97
RPOOMLKLKHPFFBF67CA,坡道平面,0,37.97
RPQOMLKLKHPFFBF87CA,坡道平面,0,37.97
RPQRMLLLKHPFFBF28CA,坡道平面,1650000,37.44
RPVPMLPLKHPFFBF98CA,坡道平面,0,13.74
RPVPMLPLKHPFFBF98CA,坡道平面,0,12.66
RPRNMLOLKHPFFBF28CA,坡道平面,0,27.82
RPWPMLPLKHPFFBF09CA,坡道平面,0,13.74
RPWPMLPLKHPFFBF09CA,坡道平面,0,13.74
RPXPMLPLKHPFFBF56CA,坡道平面,0,13.74
RPXPMLPLKHPFFBF56CA,坡道平面,0,13.74
RPSQMLKLKHPFFBF28CA,坡道平面,1800000,36.71
RPSQMLKLKHPFFBF28CA,坡道平面,1800000,36.71
RPRNMLQLKHPFFBF48CA,坡道平面,2100000,39.97
RPWNMLMKLHPFFBF58CA,坡道機械,1350000,27.06
RPOOMLMKLHPFFBF87CA,坡道機械,1290000,27.06
RPQNMLSJLHPFFBF48CA,坡道平面,0,30.90
RPQPMLTKKHPFFCF88CA,坡道平面,0,
RPQPMLTKKHPFFCF88CA,坡道平面,0,
RPQOMLLLKHPFFCF08CA,升降機械,0,14.65
RPPNMLKKLHPFFCF77CA,坡道機械,0,
RPVOMLKKLHPFFCF48CA,坡道平面,0,
RPVTMLNKNHPFFBF76CA,坡道平面,0,38.65
RPQOMLNKNHPFFBF38CA,坡道平面,0,21.52
RPSOMLKLKHPFFDF28CA,坡道平面,1700000,31.47
RPQNMLPKKHPFFDF38CA,坡道平面,0,23.03
RPQOMLTKKHPFFDF88CA,坡道平面,0,20.92
RPUOMLKLKHPFFDF48CA,坡道平面,1700000,31.47
RPVOMLKLKHPFFDF58CA,坡道平面,1500000,31.47
RPTPMLNLLHPFFCF78CA,坡道平面,0,38.69
RPVNMLRLKHPFFDF56CA,坡道機械,0,
RPVPMLTJLHPFFDF86CA,坡道機械,0,14.22
RPVPMLTJLHPFFDF86CA,坡道機械,0,14.23
RPPNMLOKKHPFFEF28CA,坡道平面,0,26.54
RPQNMLOKKHPFFEF38CA,坡道平面,0,30.04
RPQNMLOKKHPFFEF38CA,坡道平面,0,30.04
RPUNMLRKKHPFFEF09CA,坡道平面,0,27.95
RPPOMLPKKHPFFEF48CA,坡道平面,0,37.86
RPQPMLOKKHPFFEF58CA,坡道平面,0,30.27
RPSNMLPKKHPFFEF68CA,坡道平面,0,
RPRTMLTKKHPFFEF96CA,坡道平面,0,29.19
RPTPMLSKKHPFFEF66CA,坡道平面,1950000,35.69
RPXPMLSKKHPFFEF07CA,坡道平面,1850000,35.69
RPQQMLKLKHPFFEF38CA,坡道平面,1300000,25.97
RPOOMLMJLHPFFEF08CA,坡道平面,1200000,30.10
RPQOMLMJLHPFFEF28CA,坡道平面,1200000,30.10
RPSSMLMJLHPFFEF88CA,坡道平面,0,27.65
RPTNMLQJLHPFFEF88CA,坡道平面,0,30.10
RPTNMLQJLHPFFEF88CA,坡道平面,0,30.10
RPPOMLMJLHPFFEF18CA,坡道平面,1100000,26.13
RPXPMLKKLHPFFGF56CA,坡道平面,2100000,34.90
RPXNMLLLKHPFFGF09CA,坡道平面,0,
RPQQMLKKLHPFFGF58CA,坡道平面,1700000,34.70
RPQQMLKKLHPFFGF58CA,坡道平面,1700000,34.70
RPQPMLNKKHPFFHF78CA,坡道平面,0,
RPUPMLSKLHPFFGF07CA,坡道平面,0,
RPWPMLPJLHPFFHF96CA,坡道平面,0,43.56
RPWPMLPJLHPFFHF96CA,坡道平面,0,43.56
RPTNMLRKKHPFFHF66CA,坡道機械,0,18.94
RPQSMLQJLHPFFHF76CA,坡道平面,0,43.56
RPPQMLQJLHPFFHF09CA,坡道平面,2100000,26.51
RPRSMLQJLHPFFHF86CA,坡道平面,0,43.56
RPXNMLOKKHPFFIF86CA,坡道平面,1450000,31.48
RPPNMLOLKHPFFIF78CA,坡道機械,0,14.66
RPPPMLLLKHPFFIF68CA,坡道平面,0,38.32
RPQPMLKMLHPFFHF78CA,升降平面,0,45.19
RPQPMLKMLHPFFHF78CA,升降平面,0,45.19
RPOQMLSKKHPFFBF68DA,坡道平面,0,
RPSPMLKLKHPFFBF28DA,坡道機械,1200000,11.47
RPUPMLOKKHPFFBF78DA,坡道平面,1700000,37.63
RPOPMLOKKHPFFCF28DA,坡道平面,2100000,55.90
RPTNMLQKKHPFFBF68DA,坡道平面,2000000,24.07
RPSQMLSKLHPFFBF56DA,坡道平面,1700000,37.63
RPQNMLQKKHPFFDF58DA,坡道平面,0,
RPQNMLQKKHPFFDF58DA,坡道平面,0,
RPSNMLMLKHPFFDF48DA,坡道平面,1000000,
RPTOMLOKKHPFFEF88DA,坡道平面,1300000,36.52
RPTNMLQKKHPFFEF98DA,坡道平面,1200000,29.96
RPUTMLTKKHPFFEF37DA,坡道平面,1500000,49.14
RPROMLPKKHPFFEF78DA,坡道機械,700000,14.84
RPRNMLLKLHPFFIF78DA,坡道平面,1730000,32.35
RPOOMLNKKHPFFBF08EA,坡道平面,0,
RPWOMLQKLHPFFEF96EA,坡道平面,0,36.59
RPQOMLPKKHPFFBF48EA,坡道平面,1250000,32.93
RPQOMLPKKHPFFBF48EA,坡道平面,1250000,32.93
RPQQMLPLLHPFFGF76EA,坡道平面,0,
RPVNMLOKNHPFFAF98EA,坡道平面,2400000,45.49
RPWNMLPKKHPFFBF98EA,坡道平面,0,
RPUNMLOKKHPFFDF88EA,坡道平面,784000,24.75
RPSOMLRKKHPFFBF88EA,坡道平面,0,
RPWNMLOKKHPFFGF66DA,坡道平面,2100000,30.05
RPWNMLOKKHPFFGF66DA,坡道平面,2100000,28.99
RPUPMLOKKHPFFHF76DA,坡道平面,2500000,
RPUNMLQKKHPFFBF78DA,坡道平面,1800000,20.86
RPOOMLKLKHPFFDF97DA,坡道平面,1500000,25.44
RPWOMLKLKHPFFBF58DA,坡道平面,1600000,26.38
RPRPMLKLKHPFFIF78CA,坡道平面,0,40.41
RPWOMLQJLHPFFIF07CA,坡道平面,0,29.24
RPQOMLNKLHPFFHF78CA,坡道平面,0,37.83
RPOOMLLKLHPFFHF38CA,坡道平面,2350000,42.59
RPRPMLPKKHPFFHF09CA,坡道平面,2000000,
RPPNMLPLKHPFFHF78CA,坡道機械,0,14.08
RPSPMLPKKHPFFHF56CA,坡道平面,0,20.59
RPUOMLPKKHPFFHF66CA,塔式車位,0,
RPVNMLPKKHPFFHF66CA,坡道機械,0,31.64
RPPPMLLLKHPFFGF48CA,坡道平面,1800000,31.05
RPXOMLLLKHPFFGF56CA,坡道平面,2000000,28.65
RPWNMLPKKHPFFGF66CA,坡道平面,0,
RPUNMLQKKHPFFGF56CA,升降機械,1200000,11.85
RPTNMLLLKHPFFEF48CA,坡道平面,1050000,25.97
RPXRMLMJLHPFFEF66CA,坡道平面,1400000,37.86
RPUNMLLLKHPFFEF58CA,坡道平面,1100000,25.97
RPQRMLKLKHPFFEF48CA,坡道平面,0,43.28
RPVNMLLLKHPFFEF68CA,坡道平面,1100000,25.97
RPWOMLRKKHPFFEF76CA,坡道平面,0,28.99
RPPPMLOKKHPFFEF48CA,坡道平面,0,28.11
RPXOMLPKKHPFFEF66CA,坡道平面,1700000,39.62
RPRNMLOKKHPFFEF48CA,坡道平面,0,25.92
RPRNMLLLNHPFFDF48CA,坡道平面,0,29.70
RPTNMLRLKHPFFDF98CA,坡道平面,1350000,39.49
RPWNMLMKLHPFFDF78CA,坡道機械,0,16.90
RPWOMLRKKHPFFDF66CA,坡道平面,0,
RPUNMLQJLHPFFCF78CA,坡道平面,0,35.01
RPQNMLSKKHPFFCF58CA,坡道平面,0,41.55
RPSNMLPLKHPFFCF58CA,坡道機械,1800000,16.26
RPTNMLPLKHPFFCF68CA,坡道機械,1800000,16.26
RPQPMLOKKHPFFCF38CA,坡道平面,0,40.03
RPRNMLPKKHPFFCF38CA,坡道平面,0,29.87
RPPNMLPKKHPFFCF18CA,坡道平面,0,33.20
RPTNMLPKKHPFFCF58CA,坡道平面,0,40.73
RPSOMLRKKHPFFCF78CA,坡道平面,0,44.55
RPUTMLNJLHPFFBF98CA,坡道平面,1800000,17.75
RPQPMLPLKHPFFBF48CA,坡道平面,1700000,23.25
RPXQMLQJLHPFFBF66CA,坡道平面,2000000,33.70
RPPPMLPLKHPFFBF38CA,坡道平面,1700000,23.25
RPSPMLTJLHPFFBF98CA,坡道平面,1900000,21.67
RPRPMLPLKHPFFBF58CA,坡道平面,0,33.22
RPXPMLRLKHPFFBF76CA,坡道平面,0,13.23
RPOQMLRLKHPFFBF58CA,坡道平面,0,13.23
