編號,車位類別,車位價格,車位面積平方公尺
RPPNMLOKKHPFFDH38CA,坡道平面,1100000,31.70
RPUNMLMKKHPFFDH68CA,坡道平面,0,
RPQPMLNKKHPFFDH58CA,坡道平面,0,29.13
RPTNMLMKKHPFFFH78CA,坡道平面,1300000,25.80
RPSNMLLKLHPFFFH68CA,坡道平面,0,40.23
RPSNMLMKKHPFFGH78CA,坡道平面,1050000,40.89
RPPOMLMKKHPFFGH58CA,坡道平面,0,
RPXNMLNJLHPFFGH76CA,坡道機械,0,
RPOOMLLLKHPFFHH58CA,坡道平面,0,24.86
RPRPMLOKKHPFFBH68DA,坡道平面,1300000,43.00
RPPNMLMJLHPFFFH48DA,坡道平面,0,
RPOOMLNLLHPFFEH78EA,坡道平面,1200000,26.41
RPTNMLOJNHPFFAH88EA,坡道平面,0,
RPUNMLTKKHPFFFH07DA,坡道平面,1250000,37.11
RPSOMLTKKHPFFFH96DA,坡道平面,1300000,30.00
RPQNMLNJLHPFFHH88DA,坡道平面,0,26.13
RPUOMLRKKHPFFEH86DA,坡道平面,1300000,
RPRQMLTKKHPFFGH17DA,坡道平面,1100000,41.85
RPXOMLTKKHPFFFH47DA,坡道平面,1200000,20.14
RPVNMLLKLHPFFEH98DA,坡道平面,900000,29.18
RPVNMLTKKHPFFEH07DA,其他,0,
RPXNMLQLKHPFFEH07DA,坡道平面,0,35.62
RPRVMLRKKHPFFBH96DA,坡道平面,1200000,24.48
RPUOMLRKKHPFFAH09DA,坡道平面,1400000,35.01
RPQNMLSKKHPFFHH66CA,坡道平面,1800000,37.79
RPRQMLQLKHPFFAH98DA,坡道平面,1300000,
RPPNMLQLKHPFFHH09CA,坡道平面,1900000,23.84
RPWNMLMJLHPFFHH66CA,坡道機械,0,
RPPNMLPKKHPFFHH88CA,坡道平面,0,
RPROMLPLKHPFFGH56CA,坡道平面,1200000,23.94
RPSOMLPLKHPFFGH66CA,坡道平面,1100000,23.94
RPTOMLPLKHPFFGH76CA,坡道平面,1200000,23.94
RPXPMLKLKHPFFGH76CA,一樓平面,0,
RPPNMLNKKHPFFGH58CA,坡道平面,0,
RPRNMLPKKHPFFGH98CA,坡道平面,0,
RPUOMLKLKHPFFGH98CA,坡道平面,1400000,49.20
RPVOMLKLKHPFFGH09CA,坡道平面,1600000,49.20
RPWOMLKLKHPFFGH56CA,坡道平面,1600000,49.20
RPXOMLKLKHPFFGH66CA,坡道平面,1500000,49.20
RPOPMLKLKHPFFGH48CA,坡道平面,1500000,49.20
RPPPMLKLKHPFFGH58CA,坡道平面,1500000,50.37
RPQPMLKLKHPFFGH68CA,坡道平面,1600000,49.20
RPRPMLKLKHPFFGH78CA,坡道平面,1400000,49.20
RPSPMLKLKHPFFGH88CA,坡道平面,1500000,49.20
RPTPMLKLKHPFFGH98CA,坡道平面,1500000,49.20
RPVNMLNKKHPFFFH09CA,坡道平面,1300000,
RPQOMLTKKHPFFFH66CA,坡道平面,1000000,36.34
RPRNMLSKKHPFFFH56CA,坡道平面,0,42.57
RPRNMLKLKHPFFEH38CA,坡道平面,0,
RPXOMLNKKHPFFEH66CA,坡道平面,0,
RPQNMLOKKHPFFEH58CA,坡道平面,1200000,30.31
RPVOMLOKKHPFFEH56CA,坡道平面,0,46.90
RPQNMLQKKHPFFEH78CA,坡道平面,750000,29.13
RPQNMLQKKHPFFEH78CA,坡道平面,750000,29.13
RPWNMLPKKHPFFEH66CA,坡道平面,0,33.50
RPWNMLPKKHPFFEH66CA,坡道平面,0,33.50
RPWNMLPKKHPFFEH66CA,坡道平面,0,33.50
RPVOMLNLLHPFFEH66CA,坡道平面,0,31.26
RPVOMLNLLHPFFEH66CA,坡道平面,0,31.26
RPTNMLMJLHPFFDH58CA,坡道平面,0,
RPSPMLRKKHPFFDH56CA,坡道平面,1150000,41.27
RPTOMLSKKHPFFEH76CA,坡道平面,1300000,30.57
RPTOMLSKKHPFFEH76CA,坡道平面,1300000,30.58
RPUPMLRKKHPFFDH76CA,坡道平面,0,41.27
RPUPMLRKKHPFFDH76CA,坡道平面,0,39.14
RPTPMLRKKHPFFDH66CA,坡道平面,1100000,41.27
RPOPMLTKKHPFFDH98CA,坡道平面,0,30.51
RPROMLQJLHPFFCH78CA,一樓平面,0,
RPWSMLTJLHPFFBH27CA,坡道平面,1500000,25.89
RPWSMLTJLHPFFBH27CA,坡道平面,1500000,25.89
RPRPMLSJLHPFFBH98CA,坡道平面,1500000,34.16
RPTPMLTJLHPFFBH66CA,坡道平面,1500000,34.16
RPUPMLTJLHPFFBH76CA,坡道平面,1550000,36.58
RPSPMLSJLHPFFBH09CA,坡道機械,1000000,17.11
RPSPMLTJLHPFFBH56CA,坡道平面,1600000,34.16
RPXPMLTJLHPFFBH07CA,坡道平面,1550000,34.16
RPVPMLTJLHPFFBH86CA,坡道機械,800000,17.11
RPOQMLTJLHPFFBH88CA,坡道平面,1600000,28.48
RPWPMLTJLHPFFBH96CA,坡道機械,1000000,17.11
RPPQMLTJLHPFFBH98CA,坡道機械,1000000,17.11
RPVPMLSJLHPFFBH76CA,坡道平面,1600000,34.16
SPVPMLSJLHPFFBH86CA,坡道機械,1000000,17.11
RPWPMLSJLHPFFBH86CA,坡道機械,1000000,17.11
RPXPMLSJLHPFFBH96CA,坡道機械,800000,17.11
RPPQMLSJLHPFFBH88CA,坡道機械,1000000,17.11
SPWPMLSJLHPFFBH96CA,坡道平面,1600000,34.16
RPRQMLSJLHPFFBH09CA,坡道機械,1000000,17.11
RPOQMLSJLHPFFBH78CA,坡道機械,1000000,17.11
RPTQMLSJLHPFFBH66CA,坡道機械,800000,17.11
RPSQMLSJLHPFFBH56CA,坡道機械,1000000,17.11
RPVQMLSJLHPFFBH86CA,坡道平面,1200000,28.48
RPUQMLSJLHPFFBH76CA,坡道平面,1550000,36.58
RPWQMLSJLHPFFBH96CA,坡道機械,1000000,17.11
RPXQMLSJLHPFFBH07CA,坡道機械,1000000,17.11
RPORMLSJLHPFFBH88CA,坡道平面,0,34.16
RPORMLSJLHPFFBH88CA,坡道平面,0,34.16
RPQRMLSJLHPFFBH09CA,坡道平面,0,34.16
RPQRMLSJLHPFFBH09CA,坡道平面,0,34.16
RPPRMLSJLHPFFBH98CA,坡道平面,1500000,34.16
RPSRMLSJLHPFFBH66CA,坡道機械,800000,17.11
RPRRMLSJLHPFFBH56CA,坡道平面,1550000,34.16
RPTRMLSJLHPFFBH76CA,坡道平面,1550000,36.58
RPURMLSJLHPFFBH86CA,坡道機械,1000000,17.11
RPVRMLSJLHPFFBH96CA,坡道平面,1550000,34.16
RPSOMLSJLHPFFBH98CA,坡道平面,1550000,36.58
RPOOMLSJLHPFFBH58CA,坡道機械,800000,17.11
RPXOMLSJLHPFFBH86CA,坡道機械,1000000,17.11
RPUOMLSJLHPFFBH56CA,坡道平面,1600000,34.16
RPVRMLQJLHPFFBH76CA,坡道平面,1650000,25.88
RPOPMLSJLHPFFBH68CA,坡道平面,1650000,34.16
RPTQMLQJLHPFFBH09CA,坡道平面,1500000,25.88
RPUQMLOJLHPFFBH98CA,一樓平面,1200000,40.32
RPPOMLPKKHPFFBH38CA,坡道平面,1400000,40.60
RPRPMLRKKHPFFBH88CA,坡道平面,0,
RPXPMLRKKHPFFBH86CA,坡道平面,0,
RPSOMLNKKHPFFBH48CA,坡道平面,0,
RPOSMLNKKHPFFBH48CA,坡道平面,0,26.41
RPXNMLOKKHPFFBH98CA,坡道平面,0,33.01
RPWTMLQLKHPFFAH07CA,坡道平面,0,
RPWNMLOLKHPFFAH88CA,坡道平面,1700000,34.15
RPVPMLSKKHPFFAH66CA,坡道平面,1800000,36.61
RPVPMLSKKHPFFAH66CA,坡道平面,1800000,36.61
RPRPMLRKKHPFFAH78CA,坡道平面,1950000,39.91
RPTOMLSKKHPFFAH98CA,坡道平面,0,33.85
RPXPMLOKKHPFFAH09CA,坡道平面,1600000,42.95
RPRNMLOKKHPFFAH28CA,坡道平面,1600000,28.42
RPOQMLOKKHPFFAH28CA,坡道平面,1550000,42.95
RPUOMLOKKHPFFAH68CA,坡道平面,1100000,27.25
RPRNMLNKKHPFFAH18CA,坡道平面,0,
RPUNMLNKKHPFFAH48CA,坡道平面,1350000,48.94
RPQNMLQJLHPFFAH38CA,坡道平面,0,
RPQNMLQJLHPFFAH38CA,坡道平面,0,
RPQNMLQJLHPFFAH38CA,坡道平面,0,
RPOOMLOKKHPFFAH08CA,坡道平面,0,
RPRRMLQJLHPFFAH88CA,坡道平面,0,
RPRRMLQJLHPFFAH88CA,坡道平面,0,
RPPOMLOKKHPFFAH18CA,坡道平面,0,31.88
RPWOMLSKKHPFFAH66CA,坡道平面,0,
RPOQMLSKKHPFFAH68CA,坡道平面,1900000,44.33
RPTPMLRKKHPFFAH98CA,坡道平面,1700000,26.57
RPTQMLSKKHPFFAH56CA,坡道平面,1800000,37.36
RPSQMLSKKHPFFAH09CA,坡道平面,0,
RPWQMLSKKHPFFAH86CA,坡道平面,1750000,34.43
RPPQMLRKKHPFFAH68CA,坡道平面,0,24.15
RPPQMLRKKHPFFAH68CA,坡道平面,0,24.15
RPWPMLRKKHPFFAH66CA,坡道平面,1700000,37.63
RPORMLRKKHPFFAH68CA,坡道平面,0,34.27
RPXNMLSKKHPFFAH66CA,坡道平面,0,
RPXNMLTKKHPFFAH76CA,坡道平面,0,
RPPQMLTKKHPFFAH88CA,坡道平面,0,27.63
RPTPMLKLKHPFFAH38CA,升降機械,0,19.26
RPRSMLQLKHPFFAH09CA,坡道平面,0,
RPSPMLKLKHPFFAH28CA,升降機械,0,19.26
RPXOMLQLKHPFFAH66CA,坡道平面,1700000,23.05
RPXOMLQLKHPFFAH66CA,坡道平面,1700000,23.05
RPOPMLQLKHPFFAH48CA,坡道平面,1700000,23.05
RPOPMLQLKHPFFAH48CA,坡道平面,1700000,23.05
RPWOMLQLKHPFFAH56CA,坡道平面,1800000,23.05
RPWOMLQLKHPFFAH56CA,坡道平面,1800000,23.05
RPPPMLQLKHPFFAH58CA,坡道平面,1700000,23.05
RPPPMLQLKHPFFAH58CA,坡道平面,1700000,23.05
RPUOMLQLKHPFFAH98CA,坡道平面,1800000,23.05
RPVNMLLJLHPFFAH38CA,坡道平面,0,
RPOQMLOKKHPFFBH38CA,坡道平面,0,36.95
RPXONLRKKHPFFBH86CA,坡道機械,0,
RPRNMLRLKHPFFBH78CA,坡道平面,0,60.34
RPROMLMJLHPFFBH28CA,坡道平面,0,36.76
RPWNMLMJLHPFFBH68CA,坡道平面,0,36.76
RPWNMLMJLHPFFBH68CA,坡道平面,0,36.76
RPUPMLMJLHPFFBH68CA,坡道平面,0,36.76
RPPPMLMJLHPFFBH18CA,坡道平面,0,36.76
RPVQMLOJLHPFFBH09CA,一樓平面,1000000,34.37
RPQPMLLLKHPFFBH28CA,坡道平面,0,
RPXNMLMJLHPFFBH78CA,坡道平面,0,36.76
RPSNNLMJLHPFFBH38CA,坡道平面,0,36.76
RPUPMLOJLHPFFBH88CA,一樓平面,1000000,34.37
RPTPMLNJLHPFFBH68CA,坡道平面,0,36.76
RPPOMLNJLHPFFBH18CA,坡道平面,0,36.76
RPXPMLPJLHPFFBH66CA,坡道平面,0,
RPWOMLLKLHPFFBH78CA,坡道平面,0,33.26
RPSNMLMJLHPFFCH38CA,坡道平面,0,13.10
RPTNMLMJLHPFFCH48CA,坡道平面,0,13.07
RPTNMLMJLHPFFCH48CA,坡道平面,0,13.07
RPPOMLQJLHPFFCH58CA,坡道平面,1100000,24.58
RPOOMLQJLHPFFCH48CA,坡道平面,1050000,24.58
RPSNMLKLKHPFFDH38CA,坡道平面,0,37.18
RPSNMLKLKHPFFDH38CA,坡道平面,0,37.18
RPTNMLRKKHPFFDH09CA,坡道平面,1100000,31.74
RPRNMLMJLHPFFDH38CA,坡道平面,0,
RPVNMLRKKHPFFDH66CA,坡道平面,1047000,29.33
RPSNMLMJLHPFFDH48CA,坡道平面,0,
RPVOMLPKKHPFFEH66CA,坡道平面,1500000,30.28
RPUNMLOKKHPFFEH98CA,坡道平面,0,
RPUNMLOKKHPFFEH98CA,坡道平面,0,
RPUNMLRLKHPFFEH76CA,一樓平面,0,
RPQOMLOKKHPFFFH78CA,坡道平面,1300000,44.02
RPOOMLOKKHPFFFH58CA,坡道平面,1150000,44.02
RPXOMLNKKHPFFGH86CA,坡道平面,0,
RPTNMLOKKHPFFHH56CA,坡道平面,0,34.93
RPTNMLOKKHPFFHH56CA,坡道平面,0,34.93
RPSNMLQLKHPFFGH66CA,坡道平面,0,38.94
RPVNMLKLKHPFFHH09CA,坡道機械,1500000,
RPROMLOLKHPFFAH58DA,坡道平面,1200000,
RPPRMLNKKHPFFBH58DA,坡道平面,800000,
RPSNMLQJLHPFFEH09DA,坡道平面,915000,31.20
RPSNMLQJLHPFFEH09DA,坡道平面,915000,31.20
RPQNMLSKKHPFFCH98EA,坡道平面,0,
RPOPMLRKKHPFFEH98DA,坡道平面,1100000,22.10
RPVNMLRKKHPFFGH07DA,其他,0,
RPRNMLRLKHPFFHH86DA,坡道平面,1500000,26.46
RPWNMLRKKHPFFGH17DA,坡道平面,1000000,38.94
RPPOMLOKNHPFFAH68EA,坡道平面,0,
RPOOMLLLKHPFFEH38DA,坡道平面,1300000,
RPOOMLLLKHPFFEH38DA,坡道平面,1300000,
RPUOMLSKKHPFFBH66DA,坡道平面,0,38.64
RPUOMLSKKHPFFBH66DA,坡道平面,0,38.64
RPRNMLKLKHPFFBH18DA,坡道平面,0,
RPOVMLRKKHPFFBH66DA,坡道平面,1500000,32.60
RPUVMLRKKHPFFBH27DA,坡道平面,1300000,33.72
RPRNMLKKLHPFFHH68CA,坡道平面,1900000,31.43
RPSNMLTJLHPFFHH96CA,坡道平面,0,
RPSNMLKKLHPFFHH78CA,坡道平面,1900000,31.43
RPVNMLNJLHPFFHH66CA,坡道平面,1450000,36.11
RPPOMLPKKHPFFGH88CA,坡道平面,0,41.85
RPOOMLPLKHPFFFH78CA,坡道平面,0,
RPUOMLTJLHPFFEH96CA,坡道平面,1650000,32.72
RPRNMLSJLHPFFEH09CA,坡道平面,1500000,36.36
RPRNMLSJLHPFFEH09CA,坡道平面,1500000,38.78
RPRNMLSJLHPFFEH09CA,坡道平面,1500000,38.78
RPSNMLSJLHPFFEH56CA,坡道平面,1550000,32.72
RPTNMLSJLHPFFEH66CA,坡道平面,1200000,29.09
RPUNMLSJLHPFFEH76CA,坡道平面,1200000,29.09
RPWNMLSJLHPFFEH96CA,坡道平面,1700000,29.09
RPVNMLSJLHPFFEH86CA,坡道平面,1450000,32.72
RPXNMLSJLHPFFEH07CA,坡道平面,1650000,38.78
RPOOMLSJLHPFFEH88CA,坡道平面,1650000,38.78
RPROMLSJLHPFFEH56CA,坡道平面,1750000,32.72
RPTOMLSJLHPFFEH76CA,坡道平面,1600000,36.36
RPPOMLSJLHPFFEH98CA,坡道平面,1600000,36.36
RPQOMLSJLHPFFEH09CA,坡道平面,1800000,43.63
SPTOMLSJLHPFFEH86CA,坡道平面,1600000,36.36
RPVOMLOLKHPFFEH66CA,坡道平面,0,
RPROMLMJLHPFFDH48CA,一樓平面,0,17.36
RPUPMLRKKHPFFEH86CA,坡道平面,1400000,31.47
RPUPMLRKKHPFFEH86CA,坡道平面,1400000,31.47
RPSOMLMJLHPFFDH58CA,一樓平面,0,19.57
RPSOMLMJLHPFFDH58CA,一樓平面,0,19.57
RPQOMLQLKHPFFDH88CA,一樓平面,0,29.90
RPOOMLKLKHPFFDH08CA,坡道平面,1100000,33.21
RPXNMLKLKHPFFDH88CA,坡道平面,1100000,33.21
RPWNMLTKKHPFFDH96CA,坡道平面,1100000,33.21
RPSNMLQLKHPFFDH98CA,一樓平面,0,19.57
RPTNMLQLKHPFFDH09CA,一樓平面,0,17.36
RPSOMLQLKHPFFDH09CA,一樓平面,0,19.57
RPUNMLQLKHPFFDH56CA,一樓平面,0,19.57
RPUNMLQLKHPFFDH56CA,一樓平面,0,19.57
RPTNMLRKKHPFFCH98CA,坡道平面,1500000,32.41
RPSPMLKKLHPFFBH38CA,坡道平面,1100000,34.83
RPUPMLKKLHPFFBH58CA,坡道平面,1900000,26.62
RPUPMLKKLHPFFBH58CA,坡道平面,1760000,26.62
RPUPMLKKLHPFFBH58CA,坡道平面,1760000,26.62
RPOQMLLKLHPFFBH18CA,坡道平面,0,
RPOQMLLKLHPFFBH18CA,坡道平面,0,
RPOPMLNJLHPFFBH18CA,坡道平面,0,36.76
RPOOMLNJLHPFFBH08CA,坡道平面,1500000,40.81
RPUOMLNJLHPFFBH68CA,坡道平面,1600000,40.81
RPSOMLNJLHPFFBH48CA,坡道平面,0,36.76
RPVOMLNJLHPFFBH78CA,坡道平面,1600000,40.81
RPPSMLNJLHPFFBH58CA,坡道平面,0,30.55
RPPPMLPLKHPFFBH58CA,坡道平面,1800000,38.69
RPWNMLOJLHPFFBH88CA,坡道平面,0,36.76
RPQPMLPLKHPFFBH68CA,坡道平面,1800000,38.69
RPOPMLMJLHPFFBH08CA,坡道平面,0,36.76
RPPNMLMJLHPFFBH97CA,坡道平面,0,36.76
RPTNMLMJLHPFFBH38CA,坡道平面,0,36.76
RPQNMLTLKHPFFBH88CA,坡道平面,0,
RPUNMLMJLHPFFBH48CA,坡道平面,0,36.76
RPRONLRKKHPFFBH88CA,坡道平面,0,
RPRONLRKKHPFFBH88CA,坡道平面,0,
RPUNMLSKKHPFFBH09CA,坡道平面,1050000,28.05
RPSNMLSKKHPFFBH88CA,坡道平面,1000000,28.05
RPTNMLSKKHPFFBH98CA,坡道平面,900000,28.05
RPQOMLPKKHPFFBH48CA,坡道平面,0,
RPRNNLRKKHPFFBH78CA,升降機械,750000,7.05
RPWQMLOKKHPFFBH56CA,坡道平面,0,
RPVOMLRKKHPFFBH56CA,升降平面,0,
RPVOMLRKKHPFFBH56CA,升降平面,0,
RPXOMLPKKHPFFBH56CA,坡道平面,1600000,29.09
RPXOMLPKKHPFFBH56CA,坡道平面,1600000,29.09
RPUOMLMJLHPFFAH48CA,坡道機械,0,
RPOPMLRKKHPFFBH58CA,坡道平面,0,
RPUSMLQLKHPFFAH76CA,坡道平面,0,
RPUTMLQLKHPFFAH86CA,坡道平面,1600000,38.65
RPRRMLRLKHPFFAH09CA,坡道平面,1700000,33.51
RPRNMLRLKHPFFAH68CA,坡道平面,0,33.40
RPSNMLRLKHPFFAH78CA,坡道平面,0,33.40
RPSNMLRLKHPFFAH78CA,坡道平面,0,33.40
RPSNMLRLKHPFFAH78CA,坡道平面,0,33.40
RPTNMLRLKHPFFAH88CA,坡道平面,0,31.88
RPUNMLRLKHPFFAH98CA,坡道平面,0,33.40
RPUNMLRLKHPFFAH98CA,坡道平面,0,33.40
RPOOMLTKKHPFFAH58CA,坡道平面,1700000,33.51
RPQOMLSKKHPFFAH68CA,升降平面,0,
RPQRMLLLKHPFFAH38CA,坡道平面,1900000,33.51
RPXPMLRKKHPFFAH76CA,坡道平面,0,34.23
RPQNMLRKKHPFFAH48CA,坡道平面,0,
RPQQMLRKKHPFFAH78CA,坡道平面,1800000,37.63
RPPRMLRKKHPFFAH78CA,坡道平面,0,
RPQRMLRKKHPFFAH88CA,坡道平面,0,
RPQRMLRKKHPFFAH88CA,坡道平面,0,
RPRQMLRKKHPFFAH88CA,坡道平面,1450000,29.98
RPWOMLPKKHPFFAH98CA,坡道平面,0,16.63
RPWPMLOKKHPFFAH98CA,坡道平面,0,
RPVOMLQJLHPFFAH98CA,坡道平面,1400000,26.47
RPQPMLLKLHPFFAH18CA,坡道機械,400000,12.79
RPSQMLNJLHPFFAH58CA,坡道平面,0,13.60
RPSPMLLKLHPFFAH38CA,坡道平面,1250000,21.40
RPUNMLMKLHPFFAH48CA,坡道平面,0,
RPPPMLTJLHPFFAH78CA,坡道平面,1200000,36.89
RPOOMLPJLHPFFAH18CA,坡道平面,1400000,27.14
RPORMLLKLHPFFAH18CA,坡道機械,0,
RPOPMLPKKHPFFAH28CA,坡道平面,0,
RPPNMLRKKHPFFAH38CA,坡道平面,0,33.01
RPXOMLPKKHPFFAH09CA,坡道平面,0,
RPSQMLRKKHPFFAH98CA,坡道平面,1450000,29.98
RPWQMLLLKHPFFAH88CA,坡道平面,0,
RPSRMLSKKHPFFAH56CA,坡道平面,0,32.62
RPSRMLSKKHPFFAH56CA,坡道平面,0,32.62
RPSRMLSKKHPFFAH56CA,坡道平面,0,32.62
RPPPMLRKKHPFFAH58CA,升降機械,800000,27.62
RPUOMLTKKHPFFAH56CA,坡道平面,1500000,40.36
RPQPMLTKKHPFFAH88CA,坡道平面,1500000,40.36
RPOPMLTKKHPFFAH68CA,坡道平面,1400000,40.36
RPWOMLTKKHPFFAH76CA,坡道平面,1400000,40.36
RPPNMLNJLHPFFAH97CA,坡道平面,1350000,28.37
RPUPMLNJLHPFFAH68CA,坡道平面,1100000,29.49
RPXNMLLJLHPFFAH58CA,坡道平面,0,
RPTNNLRKKHPFFBH98CA,坡道平面,0,
RPWONLRKKHPFFBH76CA,坡道平面,0,
RPXNMLOLKHPFFBH09CA,坡道平面,0,20.47
RPXNMLOLKHPFFBH09CA,坡道平面,0,20.47
RPSOMLLLKHPFFBH38CA,坡道平面,0,
RPPOMLOJLHPFFBH28CA,坡道平面,1600000,40.81
RPVQMLNJLHPFFBH98CA,坡道平面,1600000,40.81
RPQOMLOJLHPFFBH38CA,坡道平面,1700000,40.81
SPVQMLNJLHPFFBH09CA,坡道平面,1600000,40.81
SPVQMLNJLHPFFBH09CA,坡道平面,1600000,40.81
RPXOMLNJLHPFFBH98CA,坡道平面,1700000,40.81
RPUNMLOLKHPFFCH88CA,升降機械,0,9.42
RPTNMLKLKHPFFCH38CA,坡道平面,1300000,29.77
RPPNMLQKKHPFFCH48CA,坡道平面,0,
RPRNMLKLKHPFFDH28CA,坡道平面,0,
RPUNMLKLKHPFFDH58CA,坡道平面,0,27.07
RPTNMLKLKHPFFDH48CA,坡道平面,0,29.13
RPPPMLRKKHPFFEH98CA,坡道平面,0,28.99
RPUNMLTKKHPFFEH86CA,坡道平面,1250000,29.56
RPUNMLTKKHPFFEH86CA,坡道平面,1250000,29.56
RPUNMLTKKHPFFEH86CA,坡道平面,1250000,29.56
RPUNMLTKKHPFFEH86CA,坡道平面,1250000,29.56
RPPOMLRKKHPFFEH88CA,坡道平面,0,29.17
RPQOMLRKKHPFFEH98CA,坡道平面,0,57.46
RPTOMLRLKHPFFEH76CA,坡道平面,1850000,31.81
RPQNMLKLKHPFFEH28CA,坡道平面,0,40.15
RPXOMLTKKHPFFEH27CA,坡道平面,0,
RPSOMLRLKHPFFEH66CA,坡道平面,1800000,31.81
RPPPMLTKKHPFFEH56CA,坡道平面,1050000,44.32
RPUOMLRLKHPFFEH86CA,坡道平面,1800000,31.81
RPPOMLPLKHPFFEH78CA,坡道平面,1800000,44.78
RPPOMLPLKHPFFEH78CA,坡道平面,1800000,44.78
RPROMLPLKHPFFEH98CA,坡道平面,1700000,44.78
RPQOMLPLKHPFFEH88CA,坡道平面,2000000,44.78
RPQNMLQJLHPFFEH78CA,坡道平面,0,
RPQNMLQJLHPFFEH78CA,坡道平面,0,
RPTOMLNJLHPFFFH98CA,坡道平面,0,
RPPPMLLLKHPFFFH58CA,坡道平面,1300000,39.80
