編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPOVMLLKJHGGFAA96CB,坡道平面,2300000,31.40,地下四樓
RPQVMLLKJHGGFAA17CB,坡道平面,2300000,31.40,地下四樓
RPPVMLLKJHGGFAA07CB,坡道平面,2400000,31.40,地下四樓
RPSVMLLKJHGGFAA37CB,坡道平面,2300000,31.40,地下三樓
RPSVMLLKJHGGFAA37CB,坡道平面,2350000,31.40,地下三樓
RPRVMLLKJHGGFAA27CB,坡道平面,2500000,31.40,地下四樓
RPUVMLLKJHGGFAA57CB,坡道平面,2400000,31.40,地下三樓
RPTVMLLKJHGGFAA47CB,坡道平面,2400000,31.40,地下二樓
RPVVMLLKJHGGFAA67CB,坡道平面,2300000,31.40,地下四樓
RPOWMLLKJHGGFAA07CB,坡道平面,2100000,31.40,地下四樓
RPWVMLLKJHGGFAA77CB,坡道平面,2100000,31.40,地下四樓
RPXVMLLKJHGGFAA87CB,坡道平面,2400000,31.40,地下三樓
RPPWMLLKJHGGFAA17CB,坡道平面,2300000,31.40,地下四樓
RPQWMLLKJHGGFAA27CB,坡道平面,2300000,31.40,地下四樓
RPTWMLLKJHGGFAA57CB,坡道平面,2600000,31.40,地下一樓
RPUWMLLKJHGGFAA67CB,坡道平面,2400000,31.40,地下三樓
RPVWMLLKJHGGFAA77CB,坡道平面,2200000,31.40,地下四樓
RPWWMLLKJHGGFAA87CB,坡道平面,2300000,31.40,地下四樓
RPPNNLLKJHGGFAA98CB,坡道平面,2300000,31.40,地下四樓
RPXWMLLKJHGGFAA97CB,坡道平面,2400000,31.40,地下四樓
RPONNLLKJHGGFAA88CB,坡道平面,2400000,31.40,地下四樓
RPSNNLLKJHGGFAA66CB,坡道平面,2300000,31.40,地下四樓
RPQNNLLKJHGGFAA09CB,坡道平面,2100000,31.40,地下四樓
RPTNNLLKJHGGFAA76CB,坡道平面,2400000,31.40,地下四樓
RPWNNLLKJHGGFAA07CB,坡道平面,2280000,31.40,地下三樓
RPXNNLLKJHGGFAA17CB,坡道平面,2200000,31.40,地下四樓
RPOONLLKJHGGFAA98CB,坡道平面,2200000,31.40,地下四樓
RPPNMLRKJHGGFAA96DB,坡道平面,2450000,31.69,地下二樓
RPPNMLRKJHGGFAA96DB,坡道平面,2450000,27.48,地下四樓
RPQNMLRKJHGGFAA07DB,坡道平面,2600000,31.69,地下二樓
RPQNMLRKJHGGFAA07DB,坡道平面,2600000,31.69,地下二樓
RPRNMLRKJHGGFAA17DB,坡道平面,2600000,31.69,地下二樓
RPRNMLRKJHGGFAA17DB,坡道平面,2600000,31.69,地下二樓
RPTNMLRKJHGGFAA37DB,坡道平面,2700000,31.69,地下二樓
RPTNMLRKJHGGFAA37DB,坡道平面,2700000,31.69,地下二樓
RPSNMLRKJHGGFAA27DB,坡道平面,2200000,27.48,地下四樓
RPUNMLRKJHGGFAA47DB,坡道平面,2800000,31.69,地下一樓
RPUNMLRKJHGGFAA47DB,坡道平面,2800000,31.69,地下一樓
RPVNMLRKJHGGFAA57DB,坡道平面,2600000,31.69,地下二樓
RPVNMLRKJHGGFAA57DB,坡道平面,2600000,27.48,地下二樓
RPWNMLRKJHGGFAA67DB,坡道平面,2700000,31.69,地下二樓
RPXNMLRKJHGGFAA77DB,坡道平面,2600000,31.69,地下二樓
RPXNMLRKJHGGFAA77DB,坡道平面,2600000,27.48,地下二樓
RPOOMLRKJHGGFAA96DB,坡道平面,2500000,31.69,地下一樓
RPOOMLRKJHGGFAA96DB,坡道平面,2500000,27.48,地下四樓
RPQOMLRKJHGGFAA17DB,坡道平面,2800000,31.69,地下一樓
RPQOMLRKJHGGFAA17DB,坡道平面,2800000,31.69,地下一樓
RPROMLRKJHGGFAA27DB,坡道平面,2100000,31.69,地下四樓
RPPOMLRKJHGGFAA07DB,坡道平面,2600000,31.69,地下二樓
RPSOMLRKJHGGFAA37DB,坡道平面,2400000,31.69,地下一樓
RPSOMLRKJHGGFAA37DB,坡道平面,2400000,31.69,地下二樓
RPTOMLRKJHGGFAA47DB,坡道平面,2650000,31.69,地下二樓
RPTOMLRKJHGGFAA47DB,坡道平面,2650000,31.69,地下二樓
RPVOMLRKJHGGFAA67DB,坡道平面,2700000,27.48,地下一樓
RPVOMLRKJHGGFAA67DB,坡道平面,2700000,31.69,地下一樓
RPUOMLRKJHGGFAA57DB,坡道平面,2300000,31.69,地下四樓
RPWOMLRKJHGGFAA77DB,坡道平面,2800000,31.69,地下一樓
RPWOMLRKJHGGFAA77DB,坡道平面,2800000,31.69,地下一樓
RPXOMLRKJHGGFAA87DB,坡道平面,2600000,27.48,地下二樓
RPXOMLRKJHGGFAA87DB,坡道平面,2600000,31.69,地下二樓
RPOPMLRKJHGGFAA07DB,坡道平面,2600000,31.69,地下二樓
RPOPMLRKJHGGFAA07DB,坡道平面,2600000,31.69,地下二樓
RPPPMLRKJHGGFAA17DB,坡道平面,2500000,31.69,地下二樓
RPQPMLRKJHGGFAA27DB,坡道平面,2400000,31.69,地下四樓
RPRPMLRKJHGGFAA37DB,坡道平面,2700000,27.48,地下一樓
RPRPMLRKJHGGFAA37DB,坡道平面,2700000,31.69,地下一樓
RPTNMLPLJHGGFFA67CB,升降平面,2450000,42.01,
RPUNMLPLJHGGFFA77CB,升降平面,3000000,42.01,
RPWNMLPLJHGGFFA97CB,升降平面,2200000,42.01,
RPVNMLSKJHGGFAA57CB,坡道平面,2100000,31.40,地下四樓
RPPOMLPLJHGGFFA37CB,坡道平面,3900000,36.03,
RPQOMLPLJHGGFFA47CB,坡道平面,3450000,36.03,
RPROMLPLJHGGFFA57CB,坡道平面,3500000,36.03,
RPTNMLNJKHGGFAA86CB,坡道平面,2500000,24.75,
RPPOMLQLKHGGFEA47CB,坡道平面,3100000,37.08,地下二樓
RPQOMLQLKHGGFEA57CB,坡道平面,2900000,37.08,地下二樓
RPROMLQLKHGGFEA67CB,坡道平面,2600000,37.08,地下三樓
RPTOMLQLKHGGFEA87CB,坡道平面,2600000,37.08,地下三樓
RPSOMLQLKHGGFEA77CB,坡道平面,3100000,37.08,地下二樓
RPUOMLQLKHGGFEA97CB,坡道平面,2900000,37.08,地下三樓
RPOPMLQLKHGGFEA47CB,坡道平面,3100000,37.08,地下二樓
RPXOMLQLKHGGFEA28CB,坡道平面,3300000,37.08,地下一樓
RPWOMLQLKHGGFEA18CB,坡道平面,2900000,37.08,地下二樓
RPPPMLQLKHGGFEA57CB,坡道平面,3100000,37.08,地下二樓
RPRPMLQLKHGGFEA77CB,坡道平面,2800000,37.08,地下三樓
RPSPMLQLKHGGFEA87CB,坡道平面,2900000,37.08,地下二樓
RPSPMLQLKHGGFEA87CB,坡道平面,3000000,37.08,地下二樓
RPTPMLQLKHGGFEA97CB,坡道平面,2600000,37.08,地下三樓
RPUPMLQLKHGGFEA08CB,坡道平面,3100000,37.08,地下二樓
RPUPMLQLKHGGFEA08CB,坡道平面,2900000,37.08,地下三樓
RPWPMLQLKHGGFEA28CB,坡道平面,2900000,37.08,地下三樓
RPVPMLQLKHGGFEA18CB,坡道平面,2900000,37.08,地下三樓
RPXPMLQLKHGGFEA38CB,坡道平面,3200000,37.08,地下一樓
RPXPMLQLKHGGFEA38CB,坡道平面,3200000,37.08,地下一樓
RPOQMLQLKHGGFEA57CB,坡道平面,2600000,37.08,地下三樓
RPQQMLQLKHGGFEA77CB,坡道平面,2900000,37.08,地下三樓
RPRQMLQLKHGGFEA87CB,坡道平面,3200000,37.08,地下一樓
RPPQMLQLKHGGFEA67CB,坡道平面,3200000,37.08,地下一樓
RPOPMLPJLHGGFBA96CB,塔式車位,1600000,7.50,
RPXOMLPJLHGGFBA77CB,塔式車位,1500000,7.50,
RPQPMLPJLHGGFBA17CB,塔式車位,1700000,7.50,
RPRPMLPJLHGGFBA27CB,塔式車位,1600000,7.50,
RPPPMLPJLHGGFBA07CB,塔式車位,1600000,7.50,
RPWPMLPJLHGGFBA77CB,塔式車位,1600000,7.50,
RPRQMLPJLHGGFBA37CB,塔式車位,1600000,7.50,
RPSQMLPJLHGGFBA47CB,塔式車位,1550000,7.50,
RPWQMLPJLHGGFBA87CB,塔式車位,1600000,7.50,
RPXQMLPJLHGGFBA97CB,塔式車位,1600000,7.50,
RPORMLPJLHGGFBA17CB,塔式車位,1600000,7.50,
RPPRMLPJLHGGFBA27CB,塔式車位,1600000,7.50,
RPTRMLPJLHGGFBA67CB,塔式車位,1600000,7.50,
RPRRMLPJLHGGFBA47CB,塔式車位,1400000,7.50,
RPURMLPJLHGGFBA77CB,塔式車位,1600000,7.50,
RPOSMLPJLHGGFBA27CB,塔式車位,1600000,7.50,
RPXRMLPJLHGGFBA08CB,塔式車位,1600000,7.50,
RPQSMLPJLHGGFBA47CB,塔式車位,1600000,7.50,
RPPSMLPJLHGGFBA37CB,塔式車位,1500000,7.50,
RPRSMLPJLHGGFBA57CB,塔式車位,1600000,7.50,
RPSSMLPJLHGGFBA67CB,塔式車位,1400000,7.50,
RPTSMLPJLHGGFBA77CB,塔式車位,1600000,7.50,
RPVOMLTJLHGGFBA97CB,坡道平面,2050000,40.23,
RPWOMLTJLHGGFBA08CB,坡道平面,2200000,40.23,
RPOPMLTJLHGGFBA37CB,坡道平面,2000000,40.23,
RPRPMLTJLHGGFBA67CB,坡道平面,2400000,40.23,
RPSPMLTJLHGGFBA77CB,坡道平面,2300000,40.23,
RPVPMLTJLHGGFBA08CB,坡道平面,2100000,40.23,
RPWPMLTJLHGGFBA18CB,坡道平面,2300000,40.23,
RPXPMLTJLHGGFBA28CB,坡道平面,2000000,40.23,
RPSQMLTJLHGGFBA87CB,坡道平面,2300000,40.23,
