鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
中和區,建物,新北市中和區連城路241~270號,0.0,工,,,1091113,土地0建物1車位0,五層,18,廠辦,見其他登記事項,鋼筋混凝土造,0900227,342.52,0,0,0,無,有,無,82888,242,,0.0,0,,RPQRMLLKKIPFFHF09CC
新店區,房地(土地+建物)+車位,新北市新店區建國路241~270號,29.24,住,,,1091027,土地1建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0971223,325.8,4,2,2,有,有,有,79000,242,坡道平面,47.61,0,,RPPNMLLKKIPFFCF08CC
新店區,建物,新北市新店區民權路61~90號,0.0,工,,,1091113,土地0建物1車位0,四層,9,廠辦,見其他登記事項,鋼筋混凝土造,0980605,305.43,0,0,0,無,有,無,115488,378,,0.0,0,,RPWNMLLKKIPFFCF78CC
新店區,建物,新北市新店區溪園路271~300號,0.0,住,,,1091125,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921201,185.5,4,2,2,有,有,有,35000,189,坡道平面,29.87,0,,RPOOMLLKKIPFFCF08CC
新店區,建物,新北市新店區華中街21巷1~30號,0.0,其他,,,1091126,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.1,3,2,1,有,無,有,25000,301,,0.0,0,含增建或未登記建物。；,RPUOMLLKKIPFFCF68CC
三重區,建物,新北市三重區重新路四段91~120號,0.0,商,,,1091203,土地0建物1車位1,十一層,30,辦公商業大樓,商業用,鋼骨混凝土造,0820903,283.71000000000004,0,0,0,無,有,無,59030,208,坡道平面,0.0,0,,RPSSMLLKKIPFFGF86EC
淡水區,房地(土地+建物),新北市淡水區下圭柔山61~90號,4858.0,其他,,,1091112,土地3建物4車位0,見其他登記事項,2,工廠,工業用,鋼筋混凝土造,0691014,2232.31,0,0,0,無,無,無,230000,,,0.0,0,含增建或未登記建物。；,RPSNMLMKKIPFFEF68CC
林口區,房地(土地+建物),新北市林口區中正路91~120號,31.68,商,,,1091209,土地1建物1車位0,一層,3,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0691209,79.73,2,2,1,有,無,無,25000,314,,0.0,0,無管理費,RPUNMLMKKIPFFBF58CC
新莊區,建物,新北市新莊區中港二街121~150號,0.0,住,,,1091115,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631018,57.32,1,1,1,有,無,有,15000,262,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPRNMLNKKIPFFBF38CC
五股區,建物,新北市五股區新五路三段1~30號,0.0,住,,,1091115,土地0建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050929,117.68,2,2,1,有,有,有,18144,167,坡道平面,27.16,3000,國家住宅及都市更新中心辦理社會住宅包租代管第2期計畫,RPSNMLNKKIPFFBF48CC
淡水區,房地(土地+建物),新北市淡水區民族路121~150號,26.92,住,,,1091210,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631211,69.74,3,2,2,有,無,無,20000,287,,0.0,0,若發現非法引進外籍勞工立即終止合約並行法律途徑。,RPPNMLNKKIPFFEF48CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段1~30號,29.54,住,,,1091212,土地1建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,150.19,3,2,2,有,有,無,25000,166,坡道平面,30.1,0,,RPQNMLNKKIPFFEF58CC
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段91~120號,18.53,住,,,1091212,土地1建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,95.49,2,2,2,有,有,無,17000,178,坡道平面,30.1,0,,RPRNMLNKKIPFFEF68CC
淡水區,房地(土地+建物),新北市淡水區新民街120巷1~30號,29.99,住,,,1091123,土地3建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770902,143.26,5,0,5,有,無,有,5000,35,,0.0,0,此為分租套房其中一間,RPROMLOKKIPFFEF88CC
淡水區,房地(土地+建物),新北市淡水區新民街120巷1~30號,29.99,住,,,1091209,土地3建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770902,143.26,5,0,5,有,無,有,5000,35,,0.0,0,此為分租套房其中一間，租金不含水電費,RPSOMLOKKIPFFEF98CC
淡水區,建物,新北市淡水區新市三路一段151~180號,0.0,住,,,1091213,土地0建物1車位0,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,61.78,1,2,1,有,有,有,13900,225,,0.0,0,,RPRPMLOKKIPFFEF98CC
八里區,房地(土地+建物),新北市八里區中山路一段91~120號,314.77,商,,,1091115,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1080408,274.44,1,2,2,有,無,無,18000,66,,0.0,0,,RPTPMLOKKIPFFEF56CC
淡水區,建物,新北市淡水區仁愛街2巷1~30號,0.0,,,,1091207,土地0建物1車位0,一層,1,店面(店鋪),住家用,見其他登記事項,0540115,68.3,2,0,0,無,無,無,25000,366,,0.0,0,,RPUPMLOKKIPFFEF66CC
淡水區,建物,新北市淡水區新市一路一段331巷61~90號,0.0,,,,1091128,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031024,160.01,3,2,2,有,有,有,19000,119,坡道平面,0.0,0,租金含管理費,RPVPMLOKKIPFFEF76CC
三芝區,建物,新北市三芝區淺水灣街1~30號,0.0,,山坡地保育區,丙種建築用地,1091206,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860529,59.82,2,2,1,有,無,有,8500,142,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為9444，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為8500。,RPWPMLOKKIPFFEF86CC
淡水區,建物,新北市淡水區中正東路一段3巷14弄1~30號,0.0,,,,1091213,土地0建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961121,114.72,2,2,1,有,有,有,20000,174,坡道平面,0.0,0,租金含管理費,RPOQMLOKKIPFFEF78CC
八里區,建物,新北市八里區商港路31~60號,0.0,住,,,1091127,土地0建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840121,115.14,3,1,2,有,有,有,15000,130,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18568，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15000。管理費另收900元。,RPTQMLOKKIPFFEF66CC
中和區,建物,新北市中和區中山路二段178巷31~60號,0.0,住,,,1091120,土地0建物1車位0,五層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,39.49,1,1,1,有,有,有,15000,380,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16764，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額15000。,RPWOMLOKKIPFFHF07CC
永和區,建物,新北市永和區永平路81巷1~30號,0.0,商,,,1091120,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810819,61.440000000000005,2,1,1,有,有,有,16000,260,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為20376，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為16000。管理費另收1500元。,RPOPMLOKKIPFFHF98CC
中和區,建物,新北市中和區景平路241~270號,0.0,住,,,1091123,土地0建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810917,39.63,1,1,1,有,有,有,15000,379,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為18461，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15000。,RPPPMLOKKIPFFHF09CC
中和區,建物,新北市中和區中和路40巷1~30號,0.0,住,,,1091125,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0580604,66.58,2,1,1,有,無,有,16000,240,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為19001，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為16000。,RPRPMLOKKIPFFHF66CC
中和區,建物,新北市中和區中正路211巷31~60號,0.0,住,,,1090822,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830804,136.57,4,2,2,有,有,無,29000,212,,0.0,0,,RPTPMLOKKIPFFHF86CC
中和區,建物,新北市中和區連勝街61~90號,0.0,住,,,1091212,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950502,88.69999999999999,2,1,1,有,有,有,20000,225,,0.0,0,,RPVPMLOKKIPFFHF07CC
永和區,建物,新北市永和區民有街75巷2弄1~30號,0.0,住,,,1091130,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650705,48.82,2,1,1,有,無,有,16000,328,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17864，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額16000。,RPWPMLOKKIPFFHF17CC
三重區,建物,新北市三重區三和路四段1~30號,0.0,住,,,1091126,土地0建物1車位1,十六層,17,辦公商業大樓,商業用,鋼筋混凝土造,0871031,157.82,0,0,0,無,有,無,45000,307,坡道平面,21.06,0,,RPXOMLOKKIPFFGF07CC
三重區,建物,新北市三重區中正北路208巷1~30號,0.0,住,,,1091120,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701123,93.0,2,1,1,有,無,有,20200,217,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23396，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。,RPOQMLOKKIPFFGF98CC
三重區,建物,新北市三重區力行路二段76巷1~30號,0.0,住,,,1091124,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690808,69.0,2,2,1,有,無,有,18000,261,,0.0,0,,RPWQMLOKKIPFFGF17CC
五股區,建物,新北市五股區御成路91~120號,0.0,住,,,1091122,土地0建物1車位0,六層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0990913,29.34,0,1,1,有,有,有,8000,273,,0.0,0,,RPSNMLOKKIPFFBF58CC
五股區,建物,新北市五股區民義路一段1~30號,0.0,商,,,1091114,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750106,73.65,2,1,1,有,無,有,10000,136,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為12365，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為10000。,RPSOMLOKKIPFFBF68CC
新莊區,建物,新北市新莊區後港一路49巷3弄1~30號,0.0,住,,,1091116,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760916,132.16,4,1,2,有,無,有,20200,153,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為28465，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。清潔費每月1800元。,RPTOMLOKKIPFFBF78CC
新莊區,建物,新北市新莊區五權二路1~30號,0.0,,工業區,丁種建築用地,1091204,土地0建物1車位1,見其他登記事項,8,廠辦,工業用,鋼筋混凝土造,0790207,291.02,0,0,0,無,有,無,42000,144,坡道平面,0.0,0,租金含稅.,RPVPMLOKKIPFFBF09CC
新莊區,建物,新北市新莊區八德街153巷1~30號,0.0,住,,,1091127,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0901002,97.68,3,2,2,有,有,有,20000,205,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為22222，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為20000,RPWPMLOKKIPFFBF56CC
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段271~300號,23.42,商,,,1091213,土地1建物2車位1,見其他登記事項,36,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,1070628,249.26,0,0,0,無,有,無,62500,251,坡道平面,0.0,0,出租1+2樓，不含管理費,RPXPMLOKKIPFFBF66CC
新莊區,建物,新北市新莊區瓊林路38巷1~30號,0.0,住,,,1091126,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0570201,73.85,2,2,2,有,無,有,15000,203,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17442，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為15000。,RPPSMLOKKIPFFBF78CC
新莊區,建物,新北市新莊區建中街81巷1~30號,0.0,住,,,1091212,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691229,101.18,3,1,2,有,無,無,14000,138,,0.0,0,,RPXSMLOKKIPFFBF96CC
土城區,建物,新北市土城區廣興街73巷1~30號,0.0,住,,,1091117,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820113,129.72,4,2,2,有,有,有,18900,146,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為21072，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額18900。,RPOPMLOKKIPFFAF28CC
土城區,建物,新北市土城區延壽路2巷1~30號,0.0,住,,,1091124,土地0建物1車位0,一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840905,116.67999999999999,3,2,2,有,無,有,20200,173,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為22666，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。,RPOQMLOKKIPFFAF38CC
土城區,建物,新北市土城區延和路1~30號,0.0,住,,,1091116,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780414,122.88,3,2,2,有,無,有,20000,163,,0.0,0,,RPPQMLOKKIPFFAF48CC
土城區,建物,新北市土城區南天母路111巷1~30號,0.0,,山坡地保育區,丙種建築用地,1091125,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800607,65.06,1,0,1,有,無,有,7500,115,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為14267，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為7500。,RPRQMLOKKIPFFAF68CC
板橋區,建物,新北市板橋區莊敬路211~240號,0.0,住,,,1091125,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,63.12,2,1,1,有,無,有,17000,269,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為22160，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為17000。,RPUQMLOKKIPFFAF98CC
新店區,房地(土地+建物)+車位,新北市新店區民權路91~120號,45.75,工,,,1091123,土地1建物1車位1,四層,10,辦公商業大樓,工商用,鋼筋混凝土造,0781230,494.88,0,0,0,無,無,無,136224,275,坡道機械,0.0,0,,RPTQMLOKKIPFFCF09CC
新店區,房地(土地+建物)+車位,新北市新店區民權路91~120號,21.57,住,,,1091123,土地1建物1車位1,十四層,16,辦公商業大樓,住家用,鋼筋混凝土造,0791213,194.48,0,0,0,無,無,無,47679,245,坡道機械,0.0,0,,RPVQMLOKKIPFFCF66CC
三峽區,建物,新北市三峽區光明路75巷1~30號,0.0,住,,,1091117,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850410,66.34,2,1,1,有,有,有,9500,143,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為12194，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為9500。管理費每年另收4000元整。,RPUNMLOKKIPFFIF86CC
鶯歌區,建物,新北市鶯歌區鶯桃路472巷1~30號,0.0,商,,,1091122,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831017,104.66999999999999,3,1,1,有,無,有,10000,96,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16256，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為10000。,RPROMLOKKIPFFIF66CC
鶯歌區,建物,新北市鶯歌區育德街1~30號,0.0,住,,,1091123,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,88.81,3,1,1,有,有,有,16000,180,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為17829，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額16000。,RPSOMLOKKIPFFIF76CC
樹林區,房地(土地+建物),新北市樹林區俊德街31~60號,143.18,工,,,1091201,土地1建物1車位0,見其他登記事項,4,工廠,見其他登記事項,鋼筋混凝土造,0801129,218.26,0,0,0,無,無,無,50000,,,0.0,0,含增建或未登記建物。；租金未稅.,RPTOMLOKKIPFFIF86CC
樹林區,建物,新北市樹林區佳園路三段451~480號,0.0,住,,,1091208,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950425,82.65,2,1,1,有,有,有,17900,217,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為19889，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為17900,RPWOMLOKKIPFFIF17CC
樹林區,建物,新北市樹林區太平路127巷1~30號,0.0,住,,,1091120,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700929,79.12,3,2,1,有,無,有,13000,164,,0.0,0,,RPXOMLOKKIPFFIF27CC
鶯歌區,建物,新北市鶯歌區國中街91~120號,0.0,住,,,1091210,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061003,99.69999999999999,2,1,1,有,有,有,15800,158,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為17556，因為新北市計畫租金上限為22500，選擇代租方案須打九折，實際租賃契約金額為15800,RPOPMLOKKIPFFIF09CC
樹林區,建物,新北市樹林區中山路一段121~150號,0.0,商,,,1091124,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790124,163.51,3,2,2,有,有,有,19900,122,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為23889，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為19900。管理費另收1200元。,RPRPMLOKKIPFFIF76CC
樹林區,建物,新北市樹林區俊英街160巷1~30號,0.0,工,,,1091123,土地0建物1車位0,三層,5,廠辦,見其他登記事項,鋼筋混凝土造,0781216,306.03,0,0,0,無,無,無,40000,131,,0.0,0,,RPTNMLPKKIPFFIF86CC
樹林區,房地(土地+建物),新北市樹林區太元街1~30號,12.16,住,,,1091117,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881129,98.39,3,2,2,有,有,有,15000,152,,0.0,0,,RPPOMLPKKIPFFIF56CC
新店區,房地(土地+建物),新北市新店區中央路121~150號,34.09,住,,,1091209,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0771029,135.65,0,0,0,無,有,無,100000,737,,0.0,0,,RPPPMLPKKIPFFCF68CC
