編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPUPMLMJKIPFFDK66DA,坡道平面,1000000,30.75,地下三樓
RPVPMLMJKIPFFDK76DA,坡道平面,970000,30.75,地下一樓
RPTPMLMJKIPFFDK56DA,坡道平面,970000,30.75,地下一樓
RPWPMLMJKIPFFDK86DA,坡道平面,1000000,30.75,地下二樓
RPXPMLMJKIPFFDK96DA,坡道平面,1000000,30.75,地下二樓
RPRQMLMJKIPFFDK09DA,坡道平面,1100000,30.75,地下二樓
RPOQMLMJKIPFFDK78DA,坡道平面,1050000,30.75,地下二樓
RPUPMLLJKIPFFDK56DA,坡道平面,1050000,30.75,地下二樓
RPUPMLLJKIPFFDK56DA,坡道機械,650000,17.94,地下一樓
RPVPMLLJKIPFFDK66DA,坡道平面,920000,30.75,地下二樓
RPVPMLLJKIPFFDK66DA,坡道平面,1000000,30.75,地下二樓
RPTOMLMJKIPFFDK09DA,坡道平面,1050000,30.75,地下三樓
RPROMLMJKIPFFDK88DA,坡道機械,0,17.94,地下一樓
RPROMLMJKIPFFDK88DA,坡道平面,0,30.75,地下一樓
RPSNMLTLJIPFFDK07DA,坡道平面,1000000,30.75,地下二樓
RPQOMLKMJIPFFDK78DA,坡道平面,1000000,30.75,地下三樓
RPQOMLMLJIPFFDK88DA,坡道平面,1000000,30.75,地下一樓
RPSOMLKLJIPFFDK88DA,坡道平面,0,,地下一樓
RPPOMLMLJIPFFDK78DA,坡道平面,970000,30.75,地下一樓
RPTNMLTJKIPFFDK07DA,一樓平面,0,21.00,一樓
RPPOMLKMJIPFFDK68DA,坡道平面,950000,30.75,地下三樓
RPROMLKMJIPFFDK88DA,坡道平面,900000,30.75,地下三樓
RPUNMLLJKIPFFDK98DA,坡道平面,1100000,30.75,地下二樓
RPSNMLLJKIPFFDK78DA,坡道平面,1050000,30.75,地下三樓
RPRNMLLJKIPFFDK68DA,坡道平面,950000,30.75,地下三樓
RPQNMLLJKIPFFDK58DA,坡道平面,1100000,30.75,地下一樓
RPPNMLLJKIPFFDK48DA,坡道平面,1050000,30.75,地下二樓
RPPOMLLJKIPFFDK58DA,坡道平面,950000,30.75,地下三樓
RPVNMLLJKIPFFDK09DA,坡道平面,1050000,30.75,地下二樓
RPRNMLMLJIPFFDK88DA,坡道平面,1000000,30.75,地下一樓
RPUOMLSJKIPFFBK96DA,坡道平面,700000,20.09,地下一樓
RPVOMLSJKIPFFBK07DA,坡道平面,600000,20.09,地下一樓
RPVNMLTLJIPFFDK37DA,坡道平面,950000,30.75,地下三樓
RPTQMLMJKIPFFDK66DA,坡道平面,0,30.75,地下三樓
RPTQMLMJKIPFFDK66DA,坡道平面,0,30.75,地下三樓
RPRNMLTLJIPFFDK96DA,坡道平面,1100000,30.75,地下二樓
RPQOMLOLJIPFFDK09DA,坡道平面,800000,33.41,地下二樓
RPVQMLMJKIPFFDK86DA,坡道平面,1050000,30.75,地下二樓
RPWQMLMJKIPFFDK96DA,坡道平面,950000,30.75,地下三樓
RPUQMLMJKIPFFDK76DA,坡道平面,1050000,30.75,地下三樓
RPXQMLMJKIPFFDK07DA,坡道機械,650000,17.94,地下一樓
RPSQMLMJKIPFFDK56DA,坡道機械,650000,17.94,地下一樓
RPORMLMJKIPFFDK88DA,坡道機械,750000,17.94,地下一樓
RPSNMLQJKIPFFDK66DA,坡道機械,630000,17.94,地下一樓
RPRNMLQJKIPFFDK56DA,坡道機械,650000,17.94,地下一樓
RPSRMLMJKIPFFDK66DA,坡道平面,950000,30.75,地下三樓
RPQRMLMJKIPFFDK09DA,坡道機械,650000,17.94,地下一樓
RPPRMLMJKIPFFDK98DA,坡道平面,1050000,30.75,地下二樓
RPSOMLQJKIPFFDK76DA,坡道平面,1150000,30.75,地下一樓
RPTOMLQJKIPFFDK86DA,坡道平面,1150000,30.75,地下一樓
RPUNMLQJKIPFFDK86DA,坡道平面,750000,30.75,地下三樓
RPVNMLQJKIPFFDK96DA,坡道機械,650000,17.94,地下一樓
RPXNMLQJKIPFFDK17DA,坡道平面,950000,30.75,地下三樓
RPXOMLQJKIPFFDK27DA,坡道平面,800000,30.75,地下二樓
RPQOMLQJKIPFFDK56DA,坡道平面,700000,30.75,地下三樓
RPTNMLQJKIPFFDK76DA,坡道平面,1000000,30.75,地下三樓
RPWNMLQJKIPFFDK07DA,坡道平面,1050000,30.75,地下三樓
RPUOMLQJKIPFFDK96DA,坡道平面,920000,30.75,地下二樓
RPVOMLQJKIPFFDK07DA,坡道平面,1050000,30.75,地下二樓
RPROMLQJKIPFFDK66DA,坡道平面,970000,30.75,地下二樓
RPOPMLQJKIPFFDK09DA,坡道平面,1100000,30.75,地下三樓
RPOOMLNJKIPFFDK68DA,坡道平面,980000,30.75,地下二樓
RPURMLMJKIPFFDK86DA,坡道平面,870000,30.75,地下三樓
RPXNMLOKKIPFFEK17DA,一樓平面,0,,一樓
RPOOMLOKKIPFFEK98DA,一樓平面,0,,一樓
RPOOMLOKKIPFFDK88DA,一樓平面,0,,一樓
RPRNMLOKKIPFFDK09DA,坡道機械,0,,地下一樓
RPTPMLQJKIPFFDK96DA,坡道平面,1050000,30.75,地下三樓
RPSPMLQJKIPFFDK86DA,坡道平面,830000,30.75,地下三樓
RPRPMLQJKIPFFDK76DA,坡道平面,1000000,30.75,地下二樓
RPOOMLPKKIPFFFK56DA,升降平面,500000,20.57,地下一樓
RPOOMLOKKIPFFFK09DA,坡道平面,0,,地下一樓
RPPOMLRLJIPFFFK86DA,坡道平面,900000,31.04,地下二樓
RPOOMLRLJIPFFFK76DA,坡道平面,950000,32.22,地下二樓
RPTOMLRLJIPFFFK27DA,坡道平面,1000000,32.22,地下一樓
RPVNMLRLJIPFFFK37DA,坡道平面,1000000,32.22,地下一樓
RPSNMLRLJIPFFFK07DA,坡道平面,950000,32.22,地下二樓
RPSOMLPKKIPFFFK96DA,坡道平面,1100000,,地下一樓
RPPOMLPKKIPFFFK66DA,坡道平面,1100000,,地下一樓
RPTPMLPKKIPFFBK76DA,坡道平面,800000,20.09,地下一樓
RPUPMLPKKIPFFBK86DA,一樓平面,700000,20.09,一樓
RPWPMLPKKIPFFBK07DA,一樓平面,650000,20.09,一樓
RPXPMLPKKIPFFBK17DA,坡道平面,750000,20.09,地下一樓
RPPNMLQKKIPFFDK56EA,坡道平面,0,16.66,地下一樓
RPSNMLRKKIPFFFK07DA,坡道平面,980000,50.88,地下一樓
RPVNMLSJKIPFFDK17DA,其他,0,,一樓
RPUNMLRKKIPFFFK27DA,一樓平面,0,,一樓
RPPNMLRKKIPFFFK76DA,坡道機械,0,4.84,地下一樓
RPRNMLNJKIPFFFK09DA,一樓平面,0,,一樓
RPQNMLRKKIPFFFK86DA,坡道平面,650000,36.72,地下一樓
RPQNMLMKKIPFFFK98DA,坡道平面,600000,36.72,地下二樓
RPWNMLKMJIPFFFK86DA,坡道機械,0,5.96,地下一樓
RPQNMLLKKIPFFFK88DA,坡道平面,0,,地下一樓
RPSNMLMKKIPFFFK56DA,坡道平面,600000,36.72,地下二樓
RPTNMLMKKIPFFFK66DA,坡道平面,600000,36.72,地下二樓
RPPOMLOKKIPFFEK09DA,一樓平面,0,,一樓
RPROMLRKKIPFFDK86DA,坡道平面,0,29.85,地下二樓
RPRNMLKKJIPFFFK78DA,坡道平面,800000,41.06,地下二樓
RPQOMLQKKIPFFDK66DA,坡道平面,1080000,27.62,地下二樓
RPOPMLSLIIPFFDK66DA,坡道平面,800000,33.41,地下二樓
RPOOMLMLJIPFFBK48DA,坡道平面,0,31.47,地下二樓
RPOOMLMLJIPFFBK48DA,坡道平面,0,31.47,地下二樓
RPPOMLMKJIPFFDK68DA,一樓平面,0,28.93,一樓
RPPOMLMLJIPFFBK58DA,坡道平面,0,28.20,地下二樓
RPOQMLPKKIPFFBK98DA,坡道平面,600000,20.09,地下一樓
RPWNMLSLRHPFFDK08DA,坡道機械,0,14.48,地下一樓
RPVNMLTJKIPFFFK47DA,坡道平面,1100000,35.43,地下一樓
RPRNMLOKKIPFFBK88DA,一樓平面,0,,一樓
RPUOMLPKKIPFFBK76DA,一樓平面,0,,一樓
RPXNMLRJKIPFFFK47DA,坡道平面,0,32.22,地下二樓
RPTNMLSJKIPFFFK17DA,坡道平面,900000,,地下二樓
RPSNMLQKJIPFFFK86DA,坡道平面,0,,地下一樓
RPTNMLPKKIPFFFK96DA,升降平面,0,,地下一樓
RPXNMLQKKIPFFDK27DA,一樓平面,0,,一樓
RPOPMLLJKIPFFFK78DA,坡道平面,0,29.85,地下二樓
RPXNMLLLKIPFFDK86DA,一樓平面,0,,一樓
RPPOMLLLKIPFFDK78DA,一樓平面,0,,一樓
RPQNMLLJKIPFFBK38DA,一樓平面,0,,一樓
RPPOMLTJKIPFFDK76DA,坡道平面,0,29.84,地下一樓
RPOOMLRKKIPFFFK76DA,坡道機械,500000,16.44,地下三樓
RPQPMLRKKIPFFFK07DA,坡道機械,500000,16.44,地下三樓
RPSPMLRKKIPFFFK27DA,坡道機械,500000,16.44,地下三樓
RPPNMLSKKIPFFFK86DA,坡道平面,1000000,32.88,地下三樓
RPVNMLSKKIPFFFK47DA,坡道機械,600000,16.44,地下三樓
RPQOMLSKKIPFFFK07DA,坡道平面,950000,,地下二樓
RPSNMLPKKIPFFFK86DA,坡道平面,1100000,33.91,地下一樓
RPUOMLQKKIPFFFK27DA,坡道平面,1100000,32.88,地下二樓
RPROMLRKKIPFFFK07DA,坡道機械,500000,16.44,地下三樓
RPSOMLRKKIPFFFK17DA,坡道平面,1200000,32.88,地下一樓
RPRNMLPKKIPFFFK76DA,坡道平面,1100000,33.91,地下一樓
RPVNMLQKKIPFFFK27DA,坡道機械,500000,16.44,地下三樓
RPVOMLQKKIPFFFK37DA,坡道平面,1100000,32.88,地下二樓
RPWOMLQKKIPFFFK47DA,坡道平面,1100000,32.88,地下二樓
RPUNMLQKKIPFFFK17DA,坡道機械,600000,16.44,地下三樓
RPPNMLSKKIPFFDK66DA,一樓平面,0,,一樓
RPPNMLRKKIPFFDK66EA,坡道平面,0,26.44,地下一樓
RPQOMLMLKIPFFDK98DA,一樓平面,0,,一樓
RPROMLNLKIPFFDK56DA,一樓平面,0,,一樓
RPQNMLOKKIPFFDK98DA,一樓平面,0,28.93,一樓
RPWNMLQKKIPFFFK37DA,坡道機械,500000,16.44,地下三樓
RPQPMLPKKIPFFFK86DA,坡道平面,1100000,32.88,地下二樓
RPPPMLPKKIPFFFK76DA,坡道平面,1100000,32.88,地下二樓
RPOOMLLLKIPFFBK48DA,坡道平面,0,25.18,地下一樓
RPTOMLPKKIPFFBK66DA,一樓平面,0,,一樓
RPPOMLPKKIPFFBK88DA,一樓平面,0,,一樓
RPXNMLNLKIPFFFK27DA,坡道平面,650000,36.72,地下一樓
RPXNMLNLKIPFFFK27DA,坡道平面,650000,36.72,地下一樓
RPOOMLNLKIPFFFK09DA,坡道平面,650000,36.72,地下一樓
RPOOMLNLKIPFFFK09DA,坡道平面,650000,36.72,地下一樓
RPRNMLNLKIPFFFK66DA,一樓平面,0,,一樓
RPPOMLNLKIPFFFK56DA,坡道平面,650000,36.72,地下一樓
RPPOMLNLKIPFFFK56DA,坡道平面,650000,36.72,地下一樓
RPQOMLNLKIPFFFK66DA,坡道平面,600000,36.72,地下二樓
RPSNMLOLKIPFFFK86DA,坡道平面,1000000,13.49,地下一樓
RPPOMLQKKIPFFFK76DA,坡道平面,1000000,35.43,地下三樓
RPXNMLTJKIPFFFK67DA,坡道平面,1000000,35.43,地下三樓
RPXNMLMKJIPFFDK76DA,坡道機械,0,14.48,地下一樓
RPTOMLMJJIPFFFK56DA,坡道平面,1000000,34.34,地下二樓
RPQNMLLLKIPFFBK58DA,其他,0,,地下一樓
RPQOMLNLJIPFFFK56DA,坡道平面,900000,32.22,地下三樓
RPPNMLLJKIPFFFK68DA,坡道平面,0,34.34,地下一樓
RPPNMLLJKIPFFFK68DA,坡道平面,0,35.43,地下一樓
RPQOMLNLKIPFFDK09DA,一樓平面,0,,一樓
RPSOMLNLKIPFFDK66DA,一樓平面,0,,一樓
RPQOMLRKKIPFFDK76DA,坡道平面,800000,,地下二樓
RPOOMLLLKIPFFDK68DA,坡道平面,680000,26.42,地下一樓
RPROMLLLKIPFFDK98DA,坡道平面,700000,26.42,地下二樓
RPTNMLSKKIPFFDK07DA,坡道平面,1200000,35.97,地下一樓
RPUNMLPLKIPFFDK96DA,坡道平面,0,,地下一樓
RPUNMLPLKIPFFDK96DA,坡道平面,0,,地下一樓
RPRNMLNLKIPFFDK09DA,坡道機械,0,,地下一樓
RPRNMLPLKIPFFDK66DA,坡道機械,0,,地下一樓
RPQNMLSLKIPFFDK86DA,一樓平面,0,,一樓
RPSOMLOLJIPFFFK86DA,坡道機械,600000,18.68,地下二樓
RPRNMLSJKIPFFDK76DA,一樓平面,0,,一樓
RPPNMLRLKIPFFBK09DA,坡道平面,0,25.18,地下一樓
RPXNMLPKKIPFFFK37DA,坡道平面,1000000,32.88,地下一樓
RPOPMLSLIIPFFFK86DA,坡道平面,1000000,32.22,地下一樓
RPUOMLPKKIPFFFK17DA,坡道平面,1100000,32.88,地下二樓
RPOOMLQKKIPFFFK66DA,坡道機械,500000,16.44,地下三樓
RPTOMLRKKIPFFFK27DA,坡道機械,600000,16.44,地下三樓
RPROMLPKKIPFFFK86DA,坡道平面,1000000,34.52,地下一樓
RPUOMLRKKIPFFFK37DA,升降機械,600000,16.44,地下三樓
RPTPMLQKKIPFFFK27DA,坡道機械,600000,16.44,地下三樓
RPROMLQKKIPFFFK96DA,坡道機械,500000,16.44,地下三樓
RPSOMLLLKIPFFFK66DA,坡道平面,1000000,32.88,地下一樓
RPQOMLRKKIPFFFK96DA,坡道機械,500000,16.44,地下三樓
RPXOMLRKKIPFFFK67DA,坡道平面,1200000,32.88,地下一樓
RPPOMLRKKIPFFFK86DA,坡道機械,600000,16.44,地下三樓
RPROMLLLKIPFFFK56DA,坡道平面,1200000,32.88,地下一樓
RPQNMLLLKIPFFFK98DA,坡道機械,600000,16.44,地下三樓
RPVOMLRKKIPFFFK47DA,坡道機械,600000,16.44,地下三樓
RPRNMLLLKIPFFFK09DA,坡道平面,1100000,32.88,地下二樓
RPTPMLRKKIPFFFK37DA,坡道機械,500000,16.44,地下三樓
RPOPMLRKKIPFFFK86DA,坡道平面,1100000,32.88,地下二樓
RPVPMLRKKIPFFFK57DA,坡道機械,600000,16.44,地下三樓
RPUPMLRKKIPFFFK47DA,坡道機械,600000,16.44,地下三樓
RPWPMLRKKIPFFFK67DA,坡道平面,1100000,32.88,地下二樓
RPTNMLSLKIPFFFK37DA,坡道平面,0,26.87,地下二樓
RPXNMLPLKIPFFFK47DA,坡道平面,1100000,25.58,地下一樓
RPSPMLLLKIPFFFK76DA,坡道平面,0,33.91,地下二樓
RPXPMLRKKIPFFFK77DA,坡道平面,1100000,32.88,地下二樓
RPOQMLRKKIPFFFK96DA,坡道平面,1200000,32.88,地下一樓
RPPPMLRKKIPFFFK96DA,坡道平面,1000000,32.88,地下三樓
RPSOMLSKKIPFFFK27DA,坡道機械,500000,16.44,地下三樓
RPWOMLRKKIPFFFK57DA,坡道平面,1200000,32.88,地下一樓
RPXNMLSKKIPFFFK67DA,坡道平面,1100000,32.88,地下二樓
RPVNMLRKKIPFFFK37DA,坡道機械,500000,16.44,地下三樓
RPWNMLRKKIPFFFK47DA,坡道平面,1000000,32.88,地下三樓
RPXNMLRKKIPFFFK57DA,坡道平面,1000000,32.88,地下三樓
RPVPMLPKKIPFFFK37DA,坡道平面,1100000,34.52,地下二樓
RPUNMLQLJIPFFFK17DA,坡道平面,0,28.42,地下一樓
RPTQMLPKKIPFFFK27DA,坡道平面,1100000,32.88,地下二樓
RPPOMLLKKIPFFDK68DA,坡道平面,800000,33.41,地下二樓
RPPNMLSLKIPFFBK56DA,一樓平面,0,,一樓
RPQNMLOKJIPFFDK88DA,坡道平面,1050000,30.75,地下二樓
RPVNMLOLKIPFFDK96DA,一樓平面,0,,一樓
RPPNMLMKKIPFFDK68DA,坡道平面,870000,30.75,地下三樓
RPRNMLMKKIPFFDK88DA,坡道平面,1050000,30.75,地下一樓
RPSOMLMJKIPFFDK98DA,坡道平面,1000000,30.75,地下三樓
RPTRMLMJKIPFFDK76DA,坡道平面,1050000,30.75,地下二樓
RPTNMLOKKIPFFFK86DA,坡道機械,0,,地下一樓
RPXNMLMKKIPFFDK86DA,坡道平面,1000000,30.75,地下二樓
RPXPMLMKKIPFFDK07DA,坡道機械,0,,地下一樓
RPWNMLMKKIPFFDK76DA,坡道平面,1000000,30.75,地下三樓
RPVPMLMKKIPFFDK86DA,坡道平面,920000,30.75,地下二樓
RPVOMLMKKIPFFDK76DA,坡道平面,920000,30.75,地下二樓
RPWPMLMKKIPFFDK96DA,坡道平面,950000,30.75,地下三樓
RPWOMLMKKIPFFDK86DA,坡道平面,970000,30.75,地下二樓
RPVNMLMKKIPFFDK66DA,坡道平面,1000000,30.75,地下三樓
RPUPMLMKKIPFFDK76DA,坡道平面,970000,30.75,地下二樓
RPXOMLMKKIPFFDK96DA,坡道平面,1000000,30.75,地下二樓
RPOPMLMKKIPFFDK78DA,坡道機械,800000,17.94,地下一樓
RPPOMLMKKIPFFDK78DA,坡道平面,870000,30.75,地下三樓
RPQOMLMKKIPFFDK88DA,坡道平面,700000,30.75,地下三樓
RPROMLMKKIPFFDK98DA,坡道機械,760000,17.94,地下一樓
RPSOMLMKKIPFFDK09DA,坡道平面,1100000,30.75,地下二樓
RPTOMLMKKIPFFDK56DA,坡道平面,1000000,30.75,地下三樓
RPWPMLPKKIPFFDK27DA,坡道平面,1000000,30.75,地下二樓
RPROMLPKKIPFFDK66DA,坡道平面,1100000,30.75,地下三樓
RPVPMLPKKIPFFDK17DA,坡道機械,650000,17.94,地下一樓
RPWOMLPKKIPFFDK17DA,坡道平面,1050000,30.75,地下三樓
RPXPMLPKKIPFFDK37DA,坡道平面,1000000,30.75,地下二樓
RPXOMLPKKIPFFDK27DA,坡道平面,1050000,30.75,地下三樓
RPOQMLPKKIPFFDK56DA,坡道平面,0,30.75,地下二樓
RPOQMLPKKIPFFDK56DA,坡道平面,0,30.75,地下二樓
RPQPMLPKKIPFFDK66DA,坡道平面,1100000,30.75,地下二樓
RPTPMLPKKIPFFDK96DA,坡道平面,950000,30.75,地下三樓
RPSPMLPKKIPFFDK86DA,坡道平面,950000,30.75,地下三樓
RPQNMLSLKIPFFBK66DA,一樓平面,0,,一樓
RPQNMLPLKIPFFBK98DA,坡道平面,0,31.47,地下二樓
RPTNMLSLKIPFFBK96DA,一樓平面,0,,一樓
RPSNMLPLKIPFFBK56DA,坡道平面,0,31.47,地下一樓
RPXNMLOLKIPFFBK96DA,坡道平面,0,31.47,地下一樓
RPQPMLPLKIPFFBK56DA,坡道平面,0,31.47,地下一樓
RPUNMLPLKIPFFBK76DA,坡道平面,0,31.47,地下二樓
RPTNMLPLKIPFFBK66DA,坡道平面,0,31.47,地下二樓
RPVNMLPLKIPFFBK86DA,坡道平面,0,31.47,地下一樓
RPVNMLPLKIPFFBK86DA,坡道平面,0,31.47,地下二樓
RPXNMLPLKIPFFBK07DA,坡道平面,0,28.20,地下二樓
RPPOMLPLKIPFFBK98DA,坡道平面,0,31.47,地下二樓
RPOOMLPLKIPFFBK88DA,坡道平面,0,31.47,地下二樓
RPWNMLPLKIPFFBK96DA,坡道平面,0,31.47,地下二樓
RPWNMLPLKIPFFBK96DA,坡道平面,0,31.47,地下二樓
RPROMLPLKIPFFBK56DA,坡道平面,0,31.47,地下二樓
RPSOMLPLKIPFFBK66DA,坡道平面,0,31.47,地下二樓
RPSOMLPLKIPFFBK66DA,坡道平面,0,31.47,地下二樓
RPTOMLPLKIPFFBK76DA,坡道平面,0,31.47,地下一樓
RPOPMLMJKIPFFFK88DA,一樓平面,0,,一樓
RPOPMLMJKIPFFFK88DA,坡道平面,0,,地下一樓
RPRNMLLMKIPFFFK56DA,坡道平面,980000,31.18,地下二樓
RPWNMLKMKIPFFFK96DA,坡道平面,0,37.18,地下一樓
RPSNMLLMKIPFFFK66DA,坡道平面,1060000,31.18,地下一樓
RPSNMLTLKIPFFFK37DA,坡道平面,0,26.68,地下二樓
RPUNMLKMKIPFFDK56DA,坡道平面,0,33.00,地下一樓
RPRNMLKMKIPFFFK09DA,坡道平面,1260000,26.68,地下三樓
RPUOMLPLKIPFFBK86DA,坡道平面,0,31.47,地下二樓
RPRPMLPLKIPFFBK66DA,坡道平面,0,28.20,地下二樓
RPRPMLPLKIPFFBK66DA,坡道平面,0,31.47,地下二樓
RPSPMLPLKIPFFBK76DA,坡道平面,0,31.47,地下二樓
RPOPMLPLKIPFFBK98DA,坡道平面,0,31.47,地下二樓
RPWOMLPLKIPFFBK07DA,坡道平面,0,31.47,地下二樓
RPXOMLPLKIPFFBK17DA,坡道平面,0,31.47,地下二樓
RPPPMLPLKIPFFBK09DA,坡道平面,0,31.47,地下二樓
RPQOMLPKKIPFFBK98DA,一樓平面,0,,一樓
RPPQMLPKKIPFFDK66DA,坡道平面,800000,30.75,地下二樓
RPTNMLOKKIPFFDK66DA,坡道平面,0,33.41,地下二樓
RPVOMLKLKIPFFDK66DA,坡道平面,1050000,30.75,地下一樓
RPTOMLKLKIPFFDK09DA,坡道平面,750000,30.75,地下三樓
RPUOMLKLKIPFFDK56DA,坡道平面,1050000,30.75,地下一樓
RPRQMLPKKIPFFDK86DA,坡道平面,950000,30.75,地下三樓
RPTQMLPKKIPFFDK07DA,坡道平面,1050000,30.75,地下二樓
RPOPMLKLKIPFFDK68DA,坡道平面,1000000,30.75,地下三樓
RPSQMLPKKIPFFDK96DA,坡道平面,1200000,30.75,地下一樓
RPWOMLKLKIPFFDK76DA,坡道平面,920000,30.75,地下二樓
RPPPMLKLKIPFFDK78DA,坡道平面,750000,30.75,地下三樓
RPWQMLPKKIPFFDK37DA,坡道平面,1000000,30.75,地下三樓
RPQPMLKLKIPFFDK88DA,坡道平面,850000,30.75,地下三樓
RPRPMLKLKIPFFDK98DA,坡道平面,1000000,30.75,地下二樓
RPQNMLLLKIPFFDK78DA,坡道平面,1000000,30.75,地下二樓
RPRNMLLLKIPFFDK88DA,坡道平面,750000,30.75,地下三樓
RPQNMLKLKIPFFDK68DA,坡道平面,1050000,30.75,地下二樓
RPXNMLKLKIPFFDK76DA,坡道平面,0,30.75,地下二樓
RPXNMLKLKIPFFDK76DA,坡道平面,0,30.75,地下二樓
RPSNMLLLKIPFFDK98DA,坡道平面,1000000,30.75,地下二樓
RPOOMLKLKIPFFDK58DA,坡道平面,1000000,30.75,地下二樓
RPWNMLKLKIPFFDK66DA,坡道平面,750000,30.75,地下三樓
RPQOMLKLKIPFFDK78DA,坡道平面,970000,30.75,地下二樓
RPUNMLKLKIPFFDK09DA,坡道平面,1000000,30.75,地下二樓
RPROMLKLKIPFFDK88DA,坡道平面,1000000,30.75,地下二樓
RPUNMLOLKIPFFDK86DA,一樓平面,0,,一樓
RPRNMLLMKIPFFDK09EA,坡道平面,0,,地下一樓
RPSOMLMLKIPFFDK56DA,一樓平面,0,,一樓
RPVOMLMLKIPFFDK86DA,坡道平面,1050000,30.75,地下三樓
RPUOMLMLKIPFFDK76DA,坡道平面,1100000,30.75,地下一樓
RPWOMLMLKIPFFDK96DA,坡道平面,920000,30.75,地下二樓
RPPOMLSLKIPFFDK86DA,坡道機械,0,,地下一樓
RPQOMLNJKIPFFDK88DA,坡道平面,1000000,33.50,地下二樓
RPQOMLNJKIPFFDK88DA,坡道平面,1000000,33.50,地下二樓
RPTPMLMKKIPFFDK66DA,坡道機械,750000,17.94,地下一樓
RPWNMLTJKIPFFDK37DA,坡道平面,0,27.00,地下一樓
RPUNMLLMKIPFFBK09DA,坡道平面,0,25.18,地下二樓
