鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
永和區,建物,新北市永和區福和路7巷16弄1~30號,0.0,住,,,1090419,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0620802,60.11,3,2,1,有,無,有,17000,283,,0.0,0,,RPTOMLLKNHPFFHF66CC
中和區,建物,新北市中和區安和路1~30號,0.0,住,,,1090430,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0680523,134.03,0,0,0,無,無,無,29000,216,,0.0,0,,RPUOMLLKNHPFFHF76CC
中和區,建物,新北市中和區民生街85巷5弄1~30號,0.0,住,,,1090420,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671110,87.06,3,2,1,有,無,有,20000,230,,0.0,0,,RPVOMLLKNHPFFHF86CC
永和區,建物,新北市永和區永和路二段271~300號,0.0,商,,,1090418,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060123,97.59,2,1,1,有,有,無,26800,275,,0.0,0,,RPXOMLLKNHPFFHF07CC
中和區,建物,新北市中和區中山路二段151~180號,0.0,商,,,1090422,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061026,57.71,1,1,1,有,有,無,22000,381,,0.0,0,,RPPPMLLKNHPFFHF98CC
新店區,房地(土地+建物)+車位,新北市新店區北新路一段121~150號,14.52,住,,,1090116,土地1建物1車位1,二十四層,27,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070523,163.36,2,2,2,有,有,無,42000,292,坡道平面,36.6,5000,,RPRNMLLKNHPFFCF48CC
新店區,房地(土地+建物)+車位,新北市新店區中正路541~570號,320.42,工,,,1090415,土地1建物1車位1,八層,9,廠辦,工業用,鋼筋混凝土造,0750807,953.36,0,0,0,無,無,無,173250,182,一樓平面,0.0,0,,RPPOMLLKNHPFFCF38CC
新店區,車位,新北市新店區竹林路31~60號,0.0,住,,,1090422,土地0建物0車位1,,,其他,,,,16.79,0,0,0,有,有,無,2200,,坡道機械,16.79,2200,依車位所登記公設門牌申報。租金含管理費。,RPTOMLLKNHPFFCF78CC
三峽區,房地(土地+建物),新北市三峽區二鬮路136巷1~30號,123.0,,山坡地保育區,丙種建築用地,1090501,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,122.04,4,2,2,有,無,有,18000,147,,0.0,0,,RPQPMLLKNHPFFIF56CC
板橋區,建物,新北市板橋區四川路二段99巷2弄1~30號,0.0,住,,,1090324,土地0建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,,61.5,0,0,0,無,無,無,23000,374,,0.0,0,,RPQNMLLKNHPFFAF38EC
三芝區,建物,新北市三芝區樂全街1~30號,0.0,,山坡地保育區,丙種建築用地,1090319,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850605,52.07,1,1,1,有,有,有,6500,125,,0.0,0,,RPTNMLLKNHPFFEF09EC
淡水區,房地(土地+建物),新北市淡水區中正東路二段61~90號,8.96,住,,,1090406,土地1建物1車位0,十四層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970711,51.15,1,1,1,有,有,有,16000,313,,0.0,0,,RPUNMLLKNHPFFEF56EC
永和區,房地(土地+建物),新北市永和區中山路一段31~60號,4.01,商,,,1090420,土地2建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990910,55.72,1,1,1,有,有,無,21000,377,,0.0,0,,RPUNMLLKNHPFFHF76DC
三重區,建物,新北市三重區重新路四段1~30號,0.0,商,,,1090511,土地0建物1車位0,一層,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0691008,89.0,0,0,0,無,無,有,45000,506,,0.0,0,,RPPRMLMKNHPFFGF76EC
樹林區,房地(土地+建物)+車位,新北市樹林區大義路211~240號,9.09,商,,,1090511,土地1建物1車位1,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980108,122.54,2,2,1,有,有,有,20000,163,坡道平面,30.05,0,,RPOOMLMKNHPFFIF98CC
樹林區,房地(土地+建物),新北市樹林區福順街61~90號,16.62,住,,,1090504,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850802,94.2,3,2,2,有,有,有,18000,191,,0.0,0,,RPROMLMKNHPFFIF66CC
新店區,建物,新北市新店區安康路二段121~150號,22.93,住,,,1090416,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740509,92.38,2,2,1,有,無,無,16000,173,,0.0,0,,RPQNMLMKNHPFFCF48CC
新店區,建物,新北市新店區安德街116巷31~60號,12.68,住,,,1090417,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831018,81.46,2,2,1,有,有,有,16500,203,,0.0,0,,RPSNMLMKNHPFFCF68CC
新店區,建物,新北市新店區安康路二段151~180號,0.0,住,,,1090424,土地0建物2車位0,見其他登記事項,5,店面(店鋪),商業用,鋼筋混凝土造,0690524,153.88,1,3,1,有,無,無,50000,325,,0.0,0,2個門牌。,RPROMLMKNHPFFCF68CC
三重區,建物,新北市三重區自由街35巷10弄1~30號,0.0,住,,,1090424,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820609,93.87,3,2,2,有,有,有,25000,266,,0.0,0,,RPRSMLMKNHPFFGF86CC
中和區,建物,新北市中和區成功路121~150號,0.0,住,,,1090428,土地0建物1車位0,二十層,33,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0860322,43.18,1,0,1,有,有,有,13000,301,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為15750，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為13000。,RPOPMLMKNHPFFHF98CC
永和區,建物,新北市永和區警光街31~60號,0.0,住,,,1090428,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640419,81.05,2,2,1,有,無,有,18000,222,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為21896，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為18000。,RPPPMLMKNHPFFHF09CC
淡水區,建物,新北市淡水區英專路91~120號,0.0,住,,,1090421,土地0建物2車位0,見其他登記事項,5,店面(店鋪),住家用,鋼筋混凝土造,0651018,160.68,2,2,2,有,無,無,110000,685,,0.0,0,含增建或未登記建物。;兩個門牌。,RPTNMLMKNHPFFEF98CC
淡水區,房地(土地+建物),新北市淡水區新民街178巷42弄1~30號,13.3,住,,,1090508,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0780815,77.16,2,2,2,有,有,有,13000,168,,0.0,0,,RPRPMLMKNHPFFEF98CC
板橋區,建物,新北市板橋區民權路241~270號,0.0,住,,,1090511,土地0建物0車位0,三層,3,套房(1房1廳1衛),住家用,加強磚造,0621211,16.17,1,0,1,有,無,有,11300,699,,0.0,0,部分租賃,RPXNMLMKNHPFFAF98CC
板橋區,建物,新北市板橋區長安街48巷1~30號,0.0,住,,,1090501,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641206,92.98,2,1,1,有,無,有,20200,217,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為27033，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。,RPPPMLMKNHPFFAF38CC
板橋區,建物,新北市板橋區合安一路91~120號,0.0,住,,,1090424,土地0建物1車位1,十層,21,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040209,173.58999999999997,3,2,2,有,有,有,28000,161,坡道平面,31.97,0,租金含管理費。,RPUPMLMKNHPFFAF88CC
汐止區,建物,新北市汐止區大同路二段211~240號,0.0,住,,,1090511,土地0建物1車位0,七層,29,套房(1房1廳1衛),住家用,鋼筋混凝土造,1001223,56.44,1,1,1,有,有,有,17500,310,,0.0,0,,RPPNMLMKNHPFFDF48CC
汐止區,建物,新北市汐止區大同路二段187巷6弄1~30號,0.0,住,,,1090508,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050122,46.38,1,0,1,有,無,無,11000,237,,0.0,0,僅承租2樓面積之1/2,RPQNMLMKNHPFFDF58CC
汐止區,建物,新北市汐止區樟樹二路91~120號,0.0,住,,,1090418,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830207,67.92,2,2,1,有,有,無,15000,221,,0.0,0,,RPTPMLMKNHPFFDF09CC
林口區,房地(土地+建物)+車位,新北市林口區麗園二街1~30號,18.12,住,,,1090511,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951221,120.19,2,2,1,有,有,無,19000,158,坡道平面,0.0,0,,RPTQMLMKNHPFFBF98CC
五股區,建物,新北市五股區新五路三段211~240號,0.0,商,,,1090422,土地0建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,170.74,3,2,2,有,有,有,23300,136,,0.0,0,國家住宅及都市更新中心-社會住宅包租代管 第二期計畫,RPRNMLNKNHPFFBF58CC
五股區,建物,新北市五股區御成路91~120號,0.0,住,,,1090502,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831102,127.1,3,2,2,有,有,有,19000,149,,0.0,0,國家住宅及都市更新中心-社會住宅包租代管 第二期計畫,RPSNMLNKNHPFFBF68CC
五股區,建物,新北市五股區五工路121~150號,0.0,,工業區,丁種建築用地,1090311,土地0建物1車位0,見其他登記事項,4,工廠,見其他登記事項,鋼筋混凝土造,0800202,1027.4,0,0,0,無,有,無,163000,,,0.0,0,,RPUOMLNKNHPFFBF98CC
五股區,建物,新北市五股區五權路61~90號,0.0,,工業區,丁種建築用地,1090506,土地0建物1車位0,四層,4,廠辦,見其他登記事項,鋼筋混凝土造,0780927,285.69,0,0,0,無,有,無,100000,350,,0.0,0,,RPQPMLNKNHPFFBF68CC
汐止區,建物,新北市汐止區南陽街241~270號,0.0,工,,,1090413,土地0建物1車位0,見其他登記事項,2,廠辦,住工用,鋼筋混凝土造,0770306,374.5,0,0,0,無,無,無,70000,187,,0.0,0,,RPQQMLNKNHPFFDF98CC
板橋區,建物,新北市板橋區實踐路93巷1~30號,42.8,住,,,1090513,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680401,114.24,0,0,2,有,無,無,30000,263,,0.0,0,此出租案為1樓+2樓一起承租,RPROMLNKNHPFFAF58CC
板橋區,建物,新北市板橋區長江路一段48巷1弄1~30號,0.0,住,,,1090504,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,,87.6,3,2,2,有,無,有,20200,231,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為24831，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額20200。,RPSOMLNKNHPFFAF68CC
板橋區,建物,新北市板橋區永豐49巷1~30號,0.0,住,,,1090509,土地0建物0車位0,四層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0660408,16.2,1,0,1,有,有,有,9500,586,,0.0,0,此為分租套房，第4層共分成7間，一間平均面積約為16.2平方公尺,RPXOMLNKNHPFFAF56CC
淡水區,房地(土地+建物),新北市淡水區大忠街91~120號,20.11,住,,,1090504,土地1建物1車位0,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841018,102.15,2,2,1,有,有,有,15000,147,,0.0,0,,RPSNMLNKNHPFFEF98CC
淡水區,房地(土地+建物),新北市淡水區鄧公路1~30號,17.57,住,,,1090507,土地1建物1車位0,一層,13,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0890728,62.94,1,1,1,有,有,有,10000,159,,0.0,0,,RPWNMLNKNHPFFEF76CC
淡水區,車位,新北市淡水區鍾正東路二段1~30號,3.0,住,,,1090512,土地0建物0車位1,,,其他,,,,36.15,0,0,0,有,有,有,3000,,坡道平面,36.15,3000,,RPPOMLNKNHPFFEF78CC
淡水區,建物,新北市淡水區新春街151~180號,0.0,,,,1090417,土地0建物1車位0,二十六層,31,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0880811,108.03,3,2,2,有,有,有,15000,139,,0.0,0,,RPSOMLNKNHPFFEF09CC
淡水區,建物,新北市淡水區沙崙路一段91~120號,0.0,住,,,1090425,土地0建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080306,125.57,2,2,2,有,有,有,14000,111,坡道平面,30.1,0,租金含管理費。,RPTOMLNKNHPFFEF56CC
淡水區,建物,新北市淡水區濱海路一段306巷60弄31~60號,0.0,住,,,1090425,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,169.47,3,2,2,有,有,有,20000,118,坡道平面,32.4,0,租金含管理費。,RPUOMLNKNHPFFEF66CC
淡水區,建物,新北市淡水區新市五路三段301~330號,0.0,,,,1090418,土地0建物1車位1,二十五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,149.84,3,2,2,有,有,有,18000,120,坡道平面,0.0,0,租金含管理費,RPVOMLNKNHPFFEF76CC
淡水區,建物,新北市淡水區新市一路三段181~210號,0.0,住,,,1090425,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970609,118.02,2,2,1,有,有,有,17000,144,坡道機械,24.17,0,租金含管理費。,RPQPMLNKNHPFFEF98CC
中和區,建物,新北市中和區中和區福祥路61~90號,0.0,住,,,1090424,土地0建物1車位0,五層,21,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960828,55.33,1,1,1,有,有,有,17500,316,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為19452，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，實際租賃契約金額17500。,RPWNMLNKNHPFFHF07CC
中和區,建物,新北市中和區景平路391~420號,0.0,住,,,1090501,土地0建物1車位0,六層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970408,35.8,1,2,1,有,有,有,14000,391,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為16851，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為14000。,RPXNMLNKNHPFFHF17CC
中和區,房地(土地+建物)+車位,新北市中和區中正路811~840號,16.8,住,,,1090401,土地1建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880915,121.16999999999999,2,1,1,有,有,無,24000,198,坡道平面,36.97,0,,RPROMLNKNHPFFHF66CC
中和區,建物,新北市中和區景平路601~630號,0.0,工,,,1090408,土地0建物1車位0,十層,11,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0921125,52.35,0,0,0,無,有,無,17000,325,,0.0,0,,RPSOMLNKNHPFFHF76CC
中和區,建物,新北市中和區中正路211巷36弄1~30號,0.0,住,,,1090417,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970528,121.53999999999999,3,1,2,有,有,無,25000,206,,0.0,0,,RPTOMLNKNHPFFHF86CC
新店區,建物,新北市新店區光華街20巷1~30號,0.0,住,,,1090504,土地0建物1車位0,六層,2,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851001,68.6,2,1,1,有,有,有,16000,233,,0.0,0,此為新北市社會住宅包租代管計劃之物件，評定市價租金為24257，因新北市計劃租金上限為22500，選擇代租方案須打九折且簽約租金無條件捨去至百分位，房東願以較低的金額出租，故實際租賃契約金額為16000。,RPVNMLNKNHPFFCF09CC
中和區,建物,新北市中和區中正路871~900號,0.0,工,,,1090415,土地0建物1車位0,十五層,17,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0910617,356.21,1,0,0,無,有,無,79196,222,,0.0,0,,RPTNMLNKNHPFFHF96EC
汐止區,房地(土地+建物)+車位,新北市汐止區仁愛路152巷61~90號,23.02,住,,,1090508,土地2建物1車位1,七層,21,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080603,167.8,3,2,2,有,有,無,28000,167,坡道平面,38.24,0,,RPPOMLOKNHPFFDF88DC
新店區,建物,新北市新店區中華路60巷61~90號,0.0,住,,,1090418,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661117,90.88,3,2,2,有,無,有,18000,198,,0.0,0,,RPROMLOKNHPFFCF88CC
三重區,建物,新北市三重區自強路一段91~120號,0.0,住,,,1090424,土地0建物1車位0,見其他登記事項,12,店面(店鋪),住商用,鋼筋混凝土造,0841129,92.4,1,1,1,有,無,無,25000,271,,0.0,0,含增建或未登記建物。;租期第二年起租金調整為27000元。承租方為法人，申請設立中，以自然人申報。,RPXNMLOKNHPFFGF17CC
三重區,建物,新北市三重區重新路二段36巷1~30號,0.0,住,,,1090423,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0890212,76.67,0,1,1,有,有,無,30000,391,,0.0,0,租期內含免租裝潢期。,RPRPMLOKNHPFFGF76CC
蘆洲區,建物,新北市蘆洲區水湳街241~270號,0.0,住,,,1090426,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880124,83.44999999999999,3,2,1,有,有,有,24000,288,,0.0,0,,RPQQMLOKNHPFFGF76CC
三重區,建物,新北市三重區新北市三重區環河南路121~150號,0.0,住,,,1090512,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051018,45.64,1,0,1,有,無,有,16100,353,,0.0,0,,RPRQMLOKNHPFFGF86CC
三重區,建物,新北市三重區仁政街70巷1~30號,0.0,住,,,1090508,土地0建物0車位0,全,4,透天厝,工業用,加強磚造,0651012,26.45,1,0,1,有,無,有,9150,346,,0.0,0,此為分租套房，第3層共分成120間，一間平均面積約為26.45平方公尺,RPSQMLOKNHPFFGF96CC
三重區,建物,新北市三重區重新路四段214巷1~30號,0.0,住,,,1090426,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051208,150.1,3,2,2,有,無,有,26000,173,,0.0,0,,RPWQMLOKNHPFFGF37CC
中和區,建物,新北市中和區中山路三段37巷31~60號,0.0,工,,,1090509,土地0建物1車位1,二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970519,214.17000000000002,4,2,2,有,無,有,35000,163,坡道平面,30.21,0,,RPXNMLOKNHPFFHF27CC
中和區,建物,新北市中和區光華街31~60號,0.0,住,,,1090425,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0671003,71.75,0,1,0,有,無,無,25000,348,,0.0,0,含增建或未登記建物。;,RPQPMLOKNHPFFHF76CC
淡水區,房地(土地+建物),新北市淡水區新民街19巷61~90號,13.57,住,,,1090503,土地1建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0891027,75.6,2,2,1,有,有,有,12000,159,,0.0,0,,RPQPMLOKNHPFFEF09CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段241~270號,8.06,住,,,1090513,土地1建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.68,2,1,1,有,有,有,16000,130,坡道平面,0.0,0,,RPXPMLOKNHPFFEF17CC
淡水區,建物,新北市淡水區中正路一段22巷1~30號,0.0,住,,,1090426,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830309,77.24,2,2,1,有,無,有,11000,142,,0.0,0,含增建或未登記建物。;,RPXRMLOKNHPFFEF37CC
板橋區,建物,新北市板橋區中山路二段465巷91~120號,0.0,住,,,1090425,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.53,3,2,2,有,無,有,16000,162,,0.0,0,,RPTOMLOKNHPFFAF88CC
板橋區,建物,新北市板橋區三民路二段21巷61~90號,0.0,住,,,1090508,土地0建物1車位0,二層,2,套房(1房1廳1衛),住家用,加強磚造,0700522,19.83,1,1,1,有,無,有,10500,530,,0.0,0,此為透天產品隔套出租，租其中一套房。租賃期間西元2020年5月11日起至2021年5月31日止。,RPVOMLOKNHPFFAF09CC
板橋區,建物,新北市板橋區文化路一段211~240號,0.0,住,,,1090425,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0620130,66.25,0,2,1,有,無,有,27500,415,,0.0,0,,RPOPMLOKNHPFFAF48CC
汐止區,房地(土地+建物),新北市汐止區連興街1~30號,21.0,商,,,1090417,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700307,92.88,3,2,1,有,無,無,14500,156,,0.0,0,,RPUNMLOKNHPFFDF56CC
新莊區,建物,新北市新莊區新北大道七段391~420號,0.0,其他,,,1090424,土地0建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880409,82.73,3,2,2,有,有,有,17000,205,,0.0,0,含增建或未登記建物。;租金含管理費。,RPSPMLOKNHPFFBF98CC
新莊區,房地(土地+建物),新北市新莊區中央路181~210號,48.69,商,,,1090415,土地1建物1車位0,見其他登記事項,28,店面(店鋪),見其他登記事項,見其他登記事項,1011228,449.62,0,0,0,無,有,無,120000,267,,0.0,0,,RPRQMLOKNHPFFBF98CC
五股區,建物,新北市五股區新城八路1~30號,0.0,商,,,1090425,土地0建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060104,131.65,3,2,2,有,有,有,22000,167,坡道平面,0.0,0,含管理費、稅金或水電等費用。;,RPTQMLOKNHPFFBF56CC
新莊區,建物,新北市新莊區五工五路1~30號,0.0,,工業區,丁種建築用地,1090420,土地0建物1車位4,見其他登記事項,4,廠辦,見其他登記事項,鋼筋混凝土造,0800927,1686.84,0,0,0,無,無,無,330000,196,,0.0,0,,RPUQMLOKNHPFFBF66CC
新莊區,房地(土地+建物),新北市新莊區頭興街151~180號,10.54,商,,,1090412,土地1建物1車位0,六層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040429,84.36,2,1,1,有,有,有,23000,273,,0.0,0,含管理費、稅金或水電等費用。;,RPWQMLOKNHPFFBF86CC
新莊區,房地(土地+建物),新北市新莊區新莊路721~750號,43.72,住,,,1090420,土地1建物1車位0,全,2,透天厝,商業用,加強磚造,0570415,79.77,0,0,1,有,無,無,19000,238,,0.0,0,,RPXQMLOKNHPFFBF96CC
